design,n_groups,coef_var,tests_per_group,n_tested_for_sensitivity,n_tested_for_specificity,prev,sensitivity,specificity,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
27013,8000,3.1361010429766285,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000392163949,467
27014,8000,3.1361010429766285,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06705420855472238,467
27015,8000,3.1361010429766285,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000392163949,467
27016,8000,3.1361010429766285,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06705420855472238,467
27017,8000,3.1361010429766285,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000392163949,468
27018,8000,3.1361010429766285,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06705420855472238,468
27019,8000,3.2450309260413865,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000499252464,468
27020,8000,3.2450309260413865,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.23217720519198076,468
27021,8000,3.2450309260413865,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.00671786688669633,468
27022,8000,3.2450309260413865,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000499252464,468
27023,8000,3.2450309260413865,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.23217720519198076,468
27024,8000,3.2450309260413865,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.00671786688669633,468
27025,8000,3.2450309260413865,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000499252464,468
27026,8000,3.2450309260413865,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.23217720519198076,468
27027,8000,3.2450309260413865,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.00671786688669633,468
27028,8000,3.2450309260413865,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000499252464,468
27029,8000,3.2450309260413865,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.23217720519198076,468
27030,8000,3.2450309260413865,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.00671786688669633,468
27031,8000,3.2450309260413865,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000499252464,468
27032,8000,3.2450309260413865,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.23217720519198076,468
27033,8000,3.2450309260413865,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.00671786688669633,468
27034,8000,3.2450309260413865,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000499252464,468
27035,8000,3.2450309260413865,1,60,300,0.005,0.95,1,0.75,low,6000,0.23217720519198076,468
27036,8000,3.2450309260413865,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.00671786688669633,468
27037,8000,3.2450309260413865,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000499252464,468
27038,8000,3.2450309260413865,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.0671786688669633,468
27039,8000,3.2450309260413865,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000499252464,468
27040,8000,3.2450309260413865,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.0671786688669633,468
27041,8000,3.2450309260413865,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000499252464,468
27042,8000,3.2450309260413865,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.0671786688669633,468
27043,8000,3.2450309260413865,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000499252464,468
27044,8000,3.2450309260413865,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.0671786688669633,468
27045,8000,3.2450309260413865,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000499252464,468
27046,8000,3.2450309260413865,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.0671786688669633,468
27047,8000,3.2450309260413865,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000499252464,468
27048,8000,3.2450309260413865,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.0671786688669633,468
27049,8000,3.265733102170299,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000406508437,468
27050,8000,3.265733102170299,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.23141232029690156,468
27051,8000,3.265733102170299,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006730281092812854,468
27052,8000,3.265733102170299,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000406508437,468
27053,8000,3.265733102170299,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.23141232029690156,468
27054,8000,3.265733102170299,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006730281092812854,468
27055,8000,3.265733102170299,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000406508437,468
27056,8000,3.265733102170299,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.23141232029690156,468
27057,8000,3.265733102170299,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006730281092812854,468
27058,8000,3.265733102170299,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000406508437,468
27059,8000,3.265733102170299,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.23141232029690156,468
27060,8000,3.265733102170299,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006730281092812854,468
27061,8000,3.265733102170299,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000406508437,468
27062,8000,3.265733102170299,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.23141232029690156,468
27063,8000,3.265733102170299,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006730281092812854,468
27064,8000,3.265733102170299,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000406508437,468
27065,8000,3.265733102170299,1,60,300,0.005,0.95,1,0.75,low,6000,0.23141232029690156,468
27066,8000,3.265733102170299,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006730281092812854,468
27067,8000,3.265733102170299,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.050000004065084376,468
27068,8000,3.265733102170299,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06730281092812854,468
27069,8000,3.265733102170299,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.050000004065084376,468
27070,8000,3.265733102170299,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06730281092812854,468
27071,8000,3.265733102170299,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.050000004065084376,468
27072,8000,3.265733102170299,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06730281092812854,468
27073,8000,3.265733102170299,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.050000004065084376,468
27074,8000,3.265733102170299,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06730281092812854,468
27075,8000,3.265733102170299,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.050000004065084376,469
27076,8000,3.265733102170299,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06730281092812854,469
27077,8000,3.265733102170299,1,60,300,0.05,0.95,1,0.75,high,6000,0.050000004065084376,469
27078,8000,3.265733102170299,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06730281092812854,469
27079,8000,3.1711733721583824,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000453360326,469
27080,8000,3.1711733721583824,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.20180749699095799,469
27081,8000,3.1711733721583824,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006715727841950681,469
27082,8000,3.1711733721583824,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000453360326,469
27083,8000,3.1711733721583824,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.20180749699095799,469
27084,8000,3.1711733721583824,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006715727841950681,469
27085,8000,3.1711733721583824,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000453360326,469
27086,8000,3.1711733721583824,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.20180749699095799,469
27087,8000,3.1711733721583824,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006715727841950681,469
27088,8000,3.1711733721583824,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000453360326,469
27089,8000,3.1711733721583824,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.20180749699095799,469
27090,8000,3.1711733721583824,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006715727841950681,469
27091,8000,3.1711733721583824,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000453360326,469
27092,8000,3.1711733721583824,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.20180749699095799,469
27093,8000,3.1711733721583824,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006715727841950681,469
27094,8000,3.1711733721583824,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000453360326,469
27095,8000,3.1711733721583824,1,60,300,0.005,0.95,1,0.75,low,6000,0.20180749699095799,469
27096,8000,3.1711733721583824,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006715727841950681,469
27097,8000,3.1711733721583824,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000453360326,469
27098,8000,3.1711733721583824,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06715727841950682,469
27099,8000,3.1711733721583824,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000453360326,469
27100,8000,3.1711733721583824,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06715727841950682,469
27101,8000,3.1711733721583824,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000453360326,469
27102,8000,3.1711733721583824,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06715727841950682,469
27103,8000,3.1711733721583824,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000453360326,469
27104,8000,3.1711733721583824,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06715727841950682,469
27105,8000,3.1711733721583824,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000453360326,469
27106,8000,3.1711733721583824,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06715727841950682,469
27107,8000,3.1711733721583824,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000453360326,469
27108,8000,3.1711733721583824,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06715727841950682,469
27109,8000,3.2558453638826235,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000295621339,469
27110,8000,3.2558453638826235,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.2319631905938443,469
27111,8000,3.2558453638826235,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006715534591587676,469
27112,8000,3.2558453638826235,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000295621339,469
27113,8000,3.2558453638826235,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.2319631905938443,469
27114,8000,3.2558453638826235,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006715534591587676,469
27115,8000,3.2558453638826235,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000295621339,469
27116,8000,3.2558453638826235,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.2319631905938443,469
27117,8000,3.2558453638826235,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006715534591587676,469
27118,8000,3.2558453638826235,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000295621339,469
27119,8000,3.2558453638826235,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.2319631905938443,469
27120,8000,3.2558453638826235,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006715534591587676,469
27121,8000,3.2558453638826235,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000295621339,469
27122,8000,3.2558453638826235,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.2319631905938443,469
27123,8000,3.2558453638826235,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006715534591587676,469
27124,8000,3.2558453638826235,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000295621339,469
27125,8000,3.2558453638826235,1,60,300,0.005,0.95,1,0.75,low,6000,0.2319631905938443,469
27126,8000,3.2558453638826235,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006715534591587676,469
27127,8000,3.2558453638826235,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000295621339,469
27128,8000,3.2558453638826235,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06715534591587677,469
27129,8000,3.2558453638826235,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000295621339,469
27130,8000,3.2558453638826235,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06715534591587677,469
27131,8000,3.2558453638826235,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000295621339,469
27132,8000,3.2558453638826235,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06715534591587677,469
27133,8000,3.2558453638826235,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000295621339,470
27134,8000,3.2558453638826235,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06715534591587677,470
27135,8000,3.2558453638826235,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000295621339,470
27136,8000,3.2558453638826235,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06715534591587677,470
27137,8000,3.2558453638826235,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000295621339,470
27138,8000,3.2558453638826235,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06715534591587677,470
27139,8000,3.123980778153476,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000525074331,470
27140,8000,3.123980778153476,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.20673980066956535,470
27141,8000,3.123980778153476,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006717895616400705,470
27142,8000,3.123980778153476,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000525074331,470
27143,8000,3.123980778153476,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.20673980066956535,470
27144,8000,3.123980778153476,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006717895616400705,470
27145,8000,3.123980778153476,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000525074331,470
27146,8000,3.123980778153476,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.20673980066956535,470
27147,8000,3.123980778153476,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006717895616400705,470
27148,8000,3.123980778153476,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000525074331,470
27149,8000,3.123980778153476,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.20673980066956535,470
27150,8000,3.123980778153476,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006717895616400705,470
27151,8000,3.123980778153476,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000525074331,470
27152,8000,3.123980778153476,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.20673980066956535,470
27153,8000,3.123980778153476,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006717895616400705,470
27154,8000,3.123980778153476,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000525074331,470
27155,8000,3.123980778153476,1,60,300,0.005,0.95,1,0.75,low,6000,0.20673980066956535,470
27156,8000,3.123980778153476,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006717895616400705,470
27157,8000,3.123980778153476,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.050000005250743315,470
27158,8000,3.123980778153476,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06717895616400706,470
27159,8000,3.123980778153476,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.050000005250743315,470
27160,8000,3.123980778153476,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06717895616400706,470
27161,8000,3.123980778153476,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.050000005250743315,470
27162,8000,3.123980778153476,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06717895616400706,470
27163,8000,3.123980778153476,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.050000005250743315,470
27164,8000,3.123980778153476,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06717895616400706,470
27165,8000,3.123980778153476,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.050000005250743315,470
27166,8000,3.123980778153476,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06717895616400706,470
27167,8000,3.123980778153476,1,60,300,0.05,0.95,1,0.75,high,6000,0.050000005250743315,470
27168,8000,3.123980778153476,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06717895616400706,470
27169,8000,3.1917079984280607,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000571484196,470
27170,8000,3.1917079984280607,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.2343121208104419,470
27171,8000,3.1917079984280607,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006718185273990208,470
27172,8000,3.1917079984280607,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000571484196,470
27173,8000,3.1917079984280607,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.2343121208104419,470
27174,8000,3.1917079984280607,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006718185273990208,470
27175,8000,3.1917079984280607,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000571484196,470
27176,8000,3.1917079984280607,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.2343121208104419,470
27177,8000,3.1917079984280607,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006718185273990208,470
27178,8000,3.1917079984280607,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000571484196,470
27179,8000,3.1917079984280607,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.2343121208104419,470
27180,8000,3.1917079984280607,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006718185273990208,470
27181,8000,3.1917079984280607,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000571484196,470
27182,8000,3.1917079984280607,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.2343121208104419,470
27183,8000,3.1917079984280607,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006718185273990208,470
27184,8000,3.1917079984280607,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000571484196,470
27185,8000,3.1917079984280607,1,60,300,0.005,0.95,1,0.75,low,6000,0.2343121208104419,470
27186,8000,3.1917079984280607,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006718185273990208,470
27187,8000,3.1917079984280607,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.050000005714841964,470
27188,8000,3.1917079984280607,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06718185273990208,470
27189,8000,3.1917079984280607,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.050000005714841964,470
27190,8000,3.1917079984280607,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06718185273990208,471
27191,8000,3.1917079984280607,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.050000005714841964,471
27192,8000,3.1917079984280607,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06718185273990208,471
27193,8000,3.1917079984280607,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.050000005714841964,471
27194,8000,3.1917079984280607,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06718185273990208,471
27195,8000,3.1917079984280607,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.050000005714841964,471
27196,8000,3.1917079984280607,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06718185273990208,471
27197,8000,3.1917079984280607,1,60,300,0.05,0.95,1,0.75,high,6000,0.050000005714841964,471
27198,8000,3.1917079984280607,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06718185273990208,471
27199,8000,3.5048061785907825,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.005000000241690456,471
27200,8000,3.5048061785907825,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.2691355292108032,471
27201,8000,3.5048061785907825,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.006741764406465821,471
27202,8000,3.5048061785907825,1,60,300,0.005,0.95,0.8,0.75,high,6000,0.005000000241690456,471
27203,8000,3.5048061785907825,1,60,300,0.005,0.95,0.8,0.75,low,6000,0.2691355292108032,471
27204,8000,3.5048061785907825,1,60,300,0.005,0.95,0.8,0.75,uniform,6000,0.006741764406465821,471
27205,8000,3.5048061785907825,1,60,300,0.005,0.95,0.85,0.75,high,6000,0.005000000241690456,471
27206,8000,3.5048061785907825,1,60,300,0.005,0.95,0.85,0.75,low,6000,0.2691355292108032,471
27207,8000,3.5048061785907825,1,60,300,0.005,0.95,0.85,0.75,uniform,6000,0.006741764406465821,471
27208,8000,3.5048061785907825,1,60,300,0.005,0.95,0.9,0.75,high,6000,0.005000000241690456,471
27209,8000,3.5048061785907825,1,60,300,0.005,0.95,0.9,0.75,low,6000,0.2691355292108032,471
27210,8000,3.5048061785907825,1,60,300,0.005,0.95,0.9,0.75,uniform,6000,0.006741764406465821,471
27211,8000,3.5048061785907825,1,60,300,0.005,0.95,0.95,0.75,high,6000,0.005000000241690456,471
27212,8000,3.5048061785907825,1,60,300,0.005,0.95,0.95,0.75,low,6000,0.2691355292108032,471
27213,8000,3.5048061785907825,1,60,300,0.005,0.95,0.95,0.75,uniform,6000,0.006741764406465821,471
27214,8000,3.5048061785907825,1,60,300,0.005,0.95,1,0.75,high,6000,0.005000000241690456,471
27215,8000,3.5048061785907825,1,60,300,0.005,0.95,1,0.75,low,6000,0.2691355292108032,471
27216,8000,3.5048061785907825,1,60,300,0.005,0.95,1,0.75,uniform,6000,0.006741764406465821,471
27217,8000,3.5048061785907825,1,60,300,0.05,0.95,0.75,0.75,high,6000,0.05000000241690456,471
27218,8000,3.5048061785907825,1,60,300,0.05,0.95,0.75,0.75,uniform,6000,0.06741764406465822,471
27219,8000,3.5048061785907825,1,60,300,0.05,0.95,0.8,0.75,high,6000,0.05000000241690456,471
27220,8000,3.5048061785907825,1,60,300,0.05,0.95,0.8,0.75,uniform,6000,0.06741764406465822,471
27221,8000,3.5048061785907825,1,60,300,0.05,0.95,0.85,0.75,high,6000,0.05000000241690456,471
27222,8000,3.5048061785907825,1,60,300,0.05,0.95,0.85,0.75,uniform,6000,0.06741764406465822,471
27223,8000,3.5048061785907825,1,60,300,0.05,0.95,0.9,0.75,high,6000,0.05000000241690456,471
27224,8000,3.5048061785907825,1,60,300,0.05,0.95,0.9,0.75,uniform,6000,0.06741764406465822,471
27225,8000,3.5048061785907825,1,60,300,0.05,0.95,0.95,0.75,high,6000,0.05000000241690456,471
27226,8000,3.5048061785907825,1,60,300,0.05,0.95,0.95,0.75,uniform,6000,0.06741764406465822,471
27227,8000,3.5048061785907825,1,60,300,0.05,0.95,1,0.75,high,6000,0.05000000241690456,471
27228,8000,3.5048061785907825,1,60,300,0.05,0.95,1,0.75,uniform,6000,0.06741764406465822,471
27229,8000,3.1666634741536783,1,60,300,0.005,0.95,0.75,0.75,high,6000,0.00500000020253435,471
27230,8000,3.1666634741536783,1,60,300,0.005,0.95,0.75,0.75,low,6000,0.2661464803136638,471
27231,8000,3.1666634741536783,1,60,300,0.005,0.95,0.75,0.75,uniform,6000,0.0067072374508977285,471
