design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
5413,8000,0.2428377630505979,1,0.05,0.5,low,4000,0.12364291922334024,128
5414,8000,0.2428377630505979,1,0.05,0.5,uniform,4000,0.10000775275337184,128
5415,8000,0.2428377630505979,1,0.05,0.75,high,6000,0.06079497927797423,128
5416,8000,0.2428377630505979,1,0.05,0.75,low,6000,0.07471121391771417,128
5417,8000,0.2428377630505979,1,0.05,0.75,uniform,6000,0.06667078756003203,128
5418,8000,0.24825869190808925,1,0.05,0.05,high,400,0.6289928237311012,128
5419,8000,0.24825869190808925,1,0.05,0.1,high,800,0.3374824492997132,128
5420,8000,0.24825869190808925,1,0.05,0.1,low,800,0.8158705577075868,128
5421,8000,0.24825869190808925,1,0.05,0.1,uniform,800,0.5001691704225828,128
5422,8000,0.24825869190808925,1,0.05,0.25,high,2000,0.150506100553912,128
5423,8000,0.24825869190808925,1,0.05,0.25,low,2000,0.2833554870031132,128
5424,8000,0.24825869190808925,1,0.05,0.25,uniform,2000,0.2000351848800396,128
5425,8000,0.24825869190808925,1,0.05,0.5,high,4000,0.08367405934543405,128
5426,8000,0.24825869190808925,1,0.05,0.5,low,4000,0.12424112354125735,128
5427,8000,0.24825869190808925,1,0.05,0.5,uniform,4000,0.10001199577266333,128
5428,8000,0.24825869190808925,1,0.05,0.75,high,6000,0.060713268550512595,128
5429,8000,0.24825869190808925,1,0.05,0.75,low,6000,0.07487411198148104,128
5430,8000,0.24825869190808925,1,0.05,0.75,uniform,6000,0.06667218395227992,129
5431,8000,0.26097465848339624,1,0.05,0.05,high,400,0.6224792374148451,129
5432,8000,0.26097465848339624,1,0.05,0.1,high,800,0.332754497591625,129
5433,8000,0.26097465848339624,1,0.05,0.1,low,800,0.8380152974748578,129
5434,8000,0.26097465848339624,1,0.05,0.1,uniform,800,0.5001258697543847,129
5435,8000,0.26097465848339624,1,0.05,0.25,high,2000,0.14824863756760082,129
5436,8000,0.26097465848339624,1,0.05,0.25,low,2000,0.28987643175619804,129
5437,8000,0.26097465848339624,1,0.05,0.25,uniform,2000,0.2000264800504137,129
5438,8000,0.26097465848339624,1,0.05,0.5,high,4000,0.08283342677334452,129
5439,8000,0.26097465848339624,1,0.05,0.5,low,4000,0.12614191528828175,129
5440,8000,0.26097465848339624,1,0.05,0.5,uniform,4000,0.10000703074203458,129
5441,8000,0.26097465848339624,1,0.05,0.75,high,6000,0.0604220326344562,129
5442,8000,0.26097465848339624,1,0.05,0.75,low,6000,0.0754456454755401,129
5443,8000,0.26097465848339624,1,0.05,0.75,uniform,6000,0.06667036433945915,129
5444,8000,0.2710871384447582,1,0.05,0.05,high,400,0.609600512035331,129
5445,8000,0.2710871384447582,1,0.05,0.1,high,800,0.3273747623212668,129
5446,8000,0.2710871384447582,1,0.05,0.1,low,800,0.8641779119771126,129
5447,8000,0.2710871384447582,1,0.05,0.1,uniform,800,0.500175584818756,129
5448,8000,0.2710871384447582,1,0.05,0.25,high,2000,0.14686418679706467,129
5449,8000,0.2710871384447582,1,0.05,0.25,low,2000,0.2944146532452907,129
5450,8000,0.2710871384447582,1,0.05,0.25,uniform,2000,0.20003298901053165,129
5451,8000,0.2710871384447582,1,0.05,0.5,high,4000,0.08241402545999942,129
5452,8000,0.2710871384447582,1,0.05,0.5,low,4000,0.1271271066929077,129
5453,8000,0.2710871384447582,1,0.05,0.5,uniform,4000,0.10001082604411228,129
5454,8000,0.2710871384447582,1,0.05,0.75,high,6000,0.06022851930850088,129
5455,8000,0.2710871384447582,1,0.05,0.75,low,6000,0.0758093324547041,129
5456,8000,0.2710871384447582,1,0.05,0.75,uniform,6000,0.06667215331598068,129
5457,8000,0.27734948777512647,1,0.05,0.05,high,400,0.6073077892182454,129
5458,8000,0.27734948777512647,1,0.05,0.1,high,800,0.3251934114233261,129
5459,8000,0.27734948777512647,1,0.05,0.1,low,800,0.8740980199798358,129
5460,8000,0.27734948777512647,1,0.05,0.1,uniform,800,0.5001790576015,129
5461,8000,0.27734948777512647,1,0.05,0.25,high,2000,0.1458104478932968,129
5462,8000,0.27734948777512647,1,0.05,0.25,low,2000,0.2976132011592695,129
5463,8000,0.27734948777512647,1,0.05,0.25,uniform,2000,0.20003780612718355,129
5464,8000,0.27734948777512647,1,0.05,0.5,high,4000,0.08196808142721505,129
5465,8000,0.27734948777512647,1,0.05,0.5,low,4000,0.12820300400860785,129
5466,8000,0.27734948777512647,1,0.05,0.5,uniform,4000,0.1000119040681276,129
5467,8000,0.27734948777512647,1,0.05,0.75,high,6000,0.06009639222907164,129
5468,8000,0.27734948777512647,1,0.05,0.75,low,6000,0.07609318769477237,129
5469,8000,0.27734948777512647,1,0.05,0.75,uniform,6000,0.06667384509615203,129
5470,8000,0.29148246797903066,1,0.05,0.05,high,400,0.5914348431486514,129
5471,8000,0.29148246797903066,1,0.05,0.1,high,800,0.3186284186308416,129
5472,8000,0.29148246797903066,1,0.05,0.1,low,800,0.9063505021123501,129
5473,8000,0.29148246797903066,1,0.05,0.1,uniform,800,0.5002370918850179,130
5474,8000,0.29148246797903066,1,0.05,0.25,high,2000,0.14390224980998811,130
5475,8000,0.29148246797903066,1,0.05,0.25,low,2000,0.3040503601223012,130
5476,8000,0.29148246797903066,1,0.05,0.25,uniform,2000,0.20004850805678684,130
5477,8000,0.29148246797903066,1,0.05,0.5,high,4000,0.08137155923418063,130
5478,8000,0.29148246797903066,1,0.05,0.5,low,4000,0.1296900141729693,130
5479,8000,0.29148246797903066,1,0.05,0.5,uniform,4000,0.10001751294556904,130
5480,8000,0.29148246797903066,1,0.05,0.75,high,6000,0.05984056861323278,130
5481,8000,0.29148246797903066,1,0.05,0.75,low,6000,0.0766234302698686,130
5482,8000,0.29148246797903066,1,0.05,0.75,uniform,6000,0.06667433807152458,130
5483,8000,0.300905699105602,1,0.05,0.05,high,400,0.5824952166649823,130
5484,8000,0.300905699105602,1,0.05,0.1,high,800,0.3145697526112869,130
5485,8000,0.300905699105602,1,0.05,0.1,low,800,0.9223500571174877,130
5486,8000,0.300905699105602,1,0.05,0.1,uniform,800,0.5001837991233747,130
5487,8000,0.300905699105602,1,0.05,0.25,high,2000,0.14240681690200557,130
5488,8000,0.300905699105602,1,0.05,0.25,low,2000,0.3091867033845492,130
5489,8000,0.300905699105602,1,0.05,0.25,uniform,2000,0.20003759237083243,130
5490,8000,0.300905699105602,1,0.05,0.5,high,4000,0.08081252878248356,130
5491,8000,0.300905699105602,1,0.05,0.5,low,4000,0.13113582684655248,130
5492,8000,0.300905699105602,1,0.05,0.5,uniform,4000,0.10001315665469739,130
5493,8000,0.300905699105602,1,0.05,0.75,high,6000,0.059645556532623545,130
5494,8000,0.300905699105602,1,0.05,0.75,low,6000,0.07705428109975014,130
5495,8000,0.300905699105602,1,0.05,0.75,uniform,6000,0.0666723061902056,130
5496,8000,0.31318603989246757,1,0.05,0.05,high,400,0.5670210006503893,130
5497,8000,0.31318603989246757,1,0.05,0.1,high,800,0.3081934001962583,130
5498,8000,0.31318603989246757,1,0.05,0.1,low,800,0.9431194688713551,130
5499,8000,0.31318603989246757,1,0.05,0.1,uniform,800,0.5003011792711,130
5500,8000,0.31318603989246757,1,0.05,0.25,high,2000,0.14091920114388698,130
5501,8000,0.31318603989246757,1,0.05,0.25,low,2000,0.31441166807852083,130
5502,8000,0.31318603989246757,1,0.05,0.25,uniform,2000,0.2000653239326156,130
5503,8000,0.31318603989246757,1,0.05,0.5,high,4000,0.08029553212726172,130
5504,8000,0.31318603989246757,1,0.05,0.5,low,4000,0.13252041883596266,130
5505,8000,0.31318603989246757,1,0.05,0.5,uniform,4000,0.10001973523826868,130
5506,8000,0.31318603989246757,1,0.05,0.75,high,6000,0.05945495339962678,130
5507,8000,0.31318603989246757,1,0.05,0.75,low,6000,0.07749694199406293,130
5508,8000,0.31318603989246757,1,0.05,0.75,uniform,6000,0.06667674697393443,130
5509,8000,0.322947872310574,1,0.05,0.05,high,400,0.560200036626089,130
5510,8000,0.322947872310574,1,0.05,0.1,high,800,0.30461758006094847,130
5511,8000,0.322947872310574,1,0.05,0.1,low,800,0.9662307860215998,130
5512,8000,0.322947872310574,1,0.05,0.1,uniform,800,0.5002485775450913,130
5513,8000,0.322947872310574,1,0.05,0.25,high,2000,0.13941813165117353,130
5514,8000,0.322947872310574,1,0.05,0.25,low,2000,0.3197438802331632,130
5515,8000,0.322947872310574,1,0.05,0.25,uniform,2000,0.20005313165474012,131
5516,8000,0.322947872310574,1,0.05,0.5,high,4000,0.07977865425067493,131
5517,8000,0.322947872310574,1,0.05,0.5,low,4000,0.13395275283278926,131
5518,8000,0.322947872310574,1,0.05,0.5,uniform,4000,0.10001574201243284,131
5519,8000,0.322947872310574,1,0.05,0.75,high,6000,0.05926805085564512,131
5520,8000,0.322947872310574,1,0.05,0.75,low,6000,0.07795853540926889,131
5521,8000,0.322947872310574,1,0.05,0.75,uniform,6000,0.06667466386384097,131
5522,8000,0.3347668099940478,1,0.05,0.05,high,400,0.5528339116473279,131
5523,8000,0.3347668099940478,1,0.05,0.1,high,800,0.3008796735406957,131
5524,8000,0.3347668099940478,1,0.05,0.1,low,800,0.9987927421550902,131
5525,8000,0.3347668099940478,1,0.05,0.1,uniform,800,0.5003288835892923,131
5526,8000,0.3347668099940478,1,0.05,0.25,high,2000,0.13786617920088745,131
5527,8000,0.3347668099940478,1,0.05,0.25,low,2000,0.3272280398629411,131
5528,8000,0.3347668099940478,1,0.05,0.25,uniform,2000,0.20007245308235153,131
5529,8000,0.3347668099940478,1,0.05,0.5,high,4000,0.07915857071483265,131
5530,8000,0.3347668099940478,1,0.05,0.5,low,4000,0.13573808450522848,131
5531,8000,0.3347668099940478,1,0.05,0.5,uniform,4000,0.10002405299697087,131
5532,8000,0.3347668099940478,1,0.05,0.75,high,6000,0.059017846828322194,131
5533,8000,0.3347668099940478,1,0.05,0.75,low,6000,0.0784523581511867,131
5534,8000,0.3347668099940478,1,0.05,0.75,uniform,6000,0.06667917446804178,131
5535,8000,0.34283337047322393,1,0.05,0.05,high,400,0.5476883240592382,131
5536,8000,0.34283337047322393,1,0.05,0.1,high,800,0.298154095389559,131
5537,8000,0.34283337047322393,1,0.05,0.1,uniform,800,0.5003869202432202,131
5538,8000,0.34283337047322393,1,0.05,0.25,high,2000,0.1368305106234868,131
5539,8000,0.34283337047322393,1,0.05,0.25,low,2000,0.3311085453852068,131
5540,8000,0.34283337047322393,1,0.05,0.25,uniform,2000,0.20007756179593228,131
5541,8000,0.34283337047322393,1,0.05,0.5,high,4000,0.07882035062843162,131
5542,8000,0.34283337047322393,1,0.05,0.5,low,4000,0.13674426040929982,131
5543,8000,0.34283337047322393,1,0.05,0.5,uniform,4000,0.1000262016658207,131
5544,8000,0.34283337047322393,1,0.05,0.75,high,6000,0.05889336180290861,131
5545,8000,0.34283337047322393,1,0.05,0.75,low,6000,0.07879172288690624,131
5546,8000,0.34283337047322393,1,0.05,0.75,uniform,6000,0.06667885184470262,131
5547,8000,0.34869606284530125,1,0.05,0.05,high,400,0.5395748311063809,131
5548,8000,0.34869606284530125,1,0.05,0.1,high,800,0.29453542662635174,131
5549,8000,0.34869606284530125,1,0.05,0.1,uniform,800,0.5003594777778486,131
5550,8000,0.34869606284530125,1,0.05,0.25,high,2000,0.1358266823172286,131
5551,8000,0.34869606284530125,1,0.05,0.25,low,2000,0.33371874542725033,131
5552,8000,0.34869606284530125,1,0.05,0.25,uniform,2000,0.20006066045528897,131
5553,8000,0.34869606284530125,1,0.05,0.5,high,4000,0.07854000402042316,131
5554,8000,0.34869606284530125,1,0.05,0.5,low,4000,0.13759634365191423,131
5555,8000,0.34869606284530125,1,0.05,0.5,uniform,4000,0.10002173296149632,131
5556,8000,0.34869606284530125,1,0.05,0.75,high,6000,0.05881154326350649,131
5557,8000,0.34869606284530125,1,0.05,0.75,low,6000,0.07912847068653565,131
5558,8000,0.34869606284530125,1,0.05,0.75,uniform,6000,0.06667601740325396,132
5559,8000,0.3615491400490581,1,0.05,0.05,high,400,0.5323971676061474,132
5560,8000,0.3615491400490581,1,0.05,0.1,high,800,0.290211255255087,132
5561,8000,0.3615491400490581,1,0.05,0.1,uniform,800,0.5003073364158849,132
5562,8000,0.3615491400490581,1,0.05,0.25,high,2000,0.13425147572309878,132
5563,8000,0.3615491400490581,1,0.05,0.25,low,2000,0.34321963469159594,132
5564,8000,0.3615491400490581,1,0.05,0.25,uniform,2000,0.20006394423636376,132
5565,8000,0.3615491400490581,1,0.05,0.5,high,4000,0.07793088145988415,132
5566,8000,0.3615491400490581,1,0.05,0.5,low,4000,0.13950666321041952,132
5567,8000,0.3615491400490581,1,0.05,0.5,uniform,4000,0.10001999746664238,132
5568,8000,0.3615491400490581,1,0.05,0.75,high,6000,0.05852603203953059,132
5569,8000,0.3615491400490581,1,0.05,0.75,low,6000,0.079673070750909,132
5570,8000,0.3615491400490581,1,0.05,0.75,uniform,6000,0.06667773360751637,132
5571,8000,0.36679458301465945,1,0.05,0.05,high,400,0.5261767068170844,132
5572,8000,0.36679458301465945,1,0.05,0.1,high,800,0.28830968443744054,132
5573,8000,0.36679458301465945,1,0.05,0.1,uniform,800,0.5003649634095657,132
5574,8000,0.36679458301465945,1,0.05,0.25,high,2000,0.13375358693928227,132
5575,8000,0.36679458301465945,1,0.05,0.25,low,2000,0.34474791365387614,132
5576,8000,0.36679458301465945,1,0.05,0.25,uniform,2000,0.20008439495253447,132
5577,8000,0.36679458301465945,1,0.05,0.5,high,4000,0.07768352619073227,132
5578,8000,0.36679458301465945,1,0.05,0.5,low,4000,0.14030641482503545,132
5579,8000,0.36679458301465945,1,0.05,0.5,uniform,4000,0.10002710713102174,132
5580,8000,0.36679458301465945,1,0.05,0.75,high,6000,0.05848182424434652,132
5581,8000,0.36679458301465945,1,0.05,0.75,low,6000,0.07984946784204469,132
5582,8000,0.36679458301465945,1,0.05,0.75,uniform,6000,0.06667915021728575,132
5583,8000,0.373524895719531,1,0.05,0.05,high,400,0.518241089375326,132
5584,8000,0.373524895719531,1,0.05,0.1,high,800,0.28586308395886295,132
5585,8000,0.373524895719531,1,0.05,0.1,uniform,800,0.5003050946184971,132
5586,8000,0.373524895719531,1,0.05,0.25,high,2000,0.1330716046843019,132
5587,8000,0.373524895719531,1,0.05,0.25,low,2000,0.3485671779191104,132
5588,8000,0.373524895719531,1,0.05,0.25,uniform,2000,0.20005691394777053,132
5589,8000,0.373524895719531,1,0.05,0.5,high,4000,0.07742984118068542,132
5590,8000,0.373524895719531,1,0.05,0.5,low,4000,0.14114161411041498,132
5591,8000,0.373524895719531,1,0.05,0.5,uniform,4000,0.10001945767009333,132
5592,8000,0.373524895719531,1,0.05,0.75,high,6000,0.058373324949594144,132
5593,8000,0.373524895719531,1,0.05,0.75,low,6000,0.08009451917416044,132
5594,8000,0.373524895719531,1,0.05,0.75,uniform,6000,0.06667587562086168,132
5595,8000,0.3960197032593583,1,0.05,0.05,high,400,0.504491145083583,132
5596,8000,0.3960197032593583,1,0.05,0.1,high,800,0.2775126217034373,132
5597,8000,0.3960197032593583,1,0.05,0.1,uniform,800,0.5004155892442598,132
5598,8000,0.3960197032593583,1,0.05,0.25,high,2000,0.12991418226740503,132
5599,8000,0.3960197032593583,1,0.05,0.25,low,2000,0.36210818241096626,132
5600,8000,0.3960197032593583,1,0.05,0.25,uniform,2000,0.20008018855455637,133
5601,8000,0.3960197032593583,1,0.05,0.5,high,4000,0.076440108454446,133
5602,8000,0.3960197032593583,1,0.05,0.5,low,4000,0.14455331865628626,133
5603,8000,0.3960197032593583,1,0.05,0.5,uniform,4000,0.10002553964350065,133
5604,8000,0.3960197032593583,1,0.05,0.75,high,6000,0.058010043122509826,133
5605,8000,0.3960197032593583,1,0.05,0.75,low,6000,0.08128355855077915,133
5606,8000,0.3960197032593583,1,0.05,0.75,uniform,6000,0.06667968804560777,133
5607,8000,0.39837075078388817,1,0.05,0.05,high,400,0.5019662387498948,133
5608,8000,0.39837075078388817,1,0.05,0.1,high,800,0.2775171284099236,133
5609,8000,0.39837075078388817,1,0.05,0.1,uniform,800,0.500392868867378,133
5610,8000,0.39837075078388817,1,0.05,0.25,high,2000,0.12981118709728107,133
5611,8000,0.39837075078388817,1,0.05,0.25,low,2000,0.36492147807355746,133
5612,8000,0.39837075078388817,1,0.05,0.25,uniform,2000,0.2000717169033429,133
5613,8000,0.39837075078388817,1,0.05,0.5,high,4000,0.07629932308987471,133
5614,8000,0.39837075078388817,1,0.05,0.5,low,4000,0.1450594808640723,133
5615,8000,0.39837075078388817,1,0.05,0.5,uniform,4000,0.10002211967495561,133
5616,8000,0.39837075078388817,1,0.05,0.75,high,6000,0.05793848681040442,133
5617,8000,0.39837075078388817,1,0.05,0.75,low,6000,0.08132392952572895,133
5618,8000,0.39837075078388817,1,0.05,0.75,uniform,6000,0.06667879961705196,133
5619,8000,0.4072867579398988,1,0.05,0.05,high,400,0.49796038654219715,133
5620,8000,0.4072867579398988,1,0.05,0.1,high,800,0.2741112112039694,133
5621,8000,0.4072867579398988,1,0.05,0.1,uniform,800,0.5003755202012615,133
5622,8000,0.4072867579398988,1,0.05,0.25,high,2000,0.12880858996298705,133
5623,8000,0.4072867579398988,1,0.05,0.25,low,2000,0.3732112866628322,133
5624,8000,0.4072867579398988,1,0.05,0.25,uniform,2000,0.2000743791103743,133
5625,8000,0.4072867579398988,1,0.05,0.5,high,4000,0.07581641290455395,133
5626,8000,0.4072867579398988,1,0.05,0.5,low,4000,0.14683762067343628,133
5627,8000,0.4072867579398988,1,0.05,0.5,uniform,4000,0.10002483863712325,133
5628,8000,0.4072867579398988,1,0.05,0.75,high,6000,0.057734878400480964,133
5629,8000,0.4072867579398988,1,0.05,0.75,low,6000,0.0817224302728185,133
5630,8000,0.4072867579398988,1,0.05,0.75,uniform,6000,0.06667958063837943,133
5631,8000,0.422834728171702,1,0.05,0.05,high,400,0.48257766700455307,133
5632,8000,0.422834728171702,1,0.05,0.1,high,800,0.26820293119825234,133
5633,8000,0.422834728171702,1,0.05,0.1,uniform,800,0.500486867246385,133
5634,8000,0.422834728171702,1,0.05,0.25,high,2000,0.1272183563750764,133
5635,8000,0.422834728171702,1,0.05,0.25,low,2000,0.38110028444227084,133
5636,8000,0.422834728171702,1,0.05,0.25,uniform,2000,0.2000932253567963,133
5637,8000,0.422834728171702,1,0.05,0.5,high,4000,0.07540861491282086,133
5638,8000,0.422834728171702,1,0.05,0.5,low,4000,0.148391825315064,133
5639,8000,0.422834728171702,1,0.05,0.5,uniform,4000,0.10002944913164605,133
5640,8000,0.422834728171702,1,0.05,0.75,high,6000,0.05755058245936328,133
5641,8000,0.422834728171702,1,0.05,0.75,low,6000,0.08237572149110028,133
5642,8000,0.422834728171702,1,0.05,0.75,uniform,6000,0.06668205223162205,134
5643,8000,0.4281242253134461,1,0.05,0.05,high,400,0.4811193466981705,134
5644,8000,0.4281242253134461,1,0.05,0.1,high,800,0.2672992060405778,134
5645,8000,0.4281242253134461,1,0.05,0.1,uniform,800,0.5004617642864031,134
5646,8000,0.4281242253134461,1,0.05,0.25,high,2000,0.1263234315978242,134
5647,8000,0.4281242253134461,1,0.05,0.25,low,2000,0.38516967775450595,134
5648,8000,0.4281242253134461,1,0.05,0.25,uniform,2000,0.20008917792289876,134
5649,8000,0.4281242253134461,1,0.05,0.5,high,4000,0.07499068415778982,134
5650,8000,0.4281242253134461,1,0.05,0.5,low,4000,0.15003727725960347,134
5651,8000,0.4281242253134461,1,0.05,0.5,uniform,4000,0.10003022557979134,134
5652,8000,0.4281242253134461,1,0.05,0.75,high,6000,0.057458908624279305,134
5653,8000,0.4281242253134461,1,0.05,0.75,low,6000,0.08275534062951212,134
5654,8000,0.4281242253134461,1,0.05,0.75,uniform,6000,0.06668220097617786,134
5655,8000,0.43990184328984516,1,0.05,0.05,high,400,0.4739726015101809,134
5656,8000,0.43990184328984516,1,0.05,0.1,high,800,0.2627176002482425,134
5657,8000,0.43990184328984516,1,0.05,0.1,uniform,800,0.5005088751653534,134
5658,8000,0.43990184328984516,1,0.05,0.25,high,2000,0.12500822544071627,134
5659,8000,0.43990184328984516,1,0.05,0.25,low,2000,0.39455241820689474,134
5660,8000,0.43990184328984516,1,0.05,0.25,uniform,2000,0.2000934095093202,134
5661,8000,0.43990184328984516,1,0.05,0.5,high,4000,0.07454126337304195,134
5662,8000,0.43990184328984516,1,0.05,0.5,low,4000,0.1518692461752477,134
5663,8000,0.43990184328984516,1,0.05,0.5,uniform,4000,0.10003021808269923,134
5664,8000,0.43990184328984516,1,0.05,0.75,high,6000,0.05725579002756793,134
5665,8000,0.43990184328984516,1,0.05,0.75,low,6000,0.08332967798279546,134
5666,8000,0.43990184328984516,1,0.05,0.75,uniform,6000,0.06668371371338239,134
5667,8000,0.44898084874787847,1,0.05,0.05,high,400,0.4674857996507554,134
5668,8000,0.44898084874787847,1,0.05,0.1,high,800,0.25989365243292684,134
5669,8000,0.44898084874787847,1,0.05,0.1,uniform,800,0.5004249118513506,134
5670,8000,0.44898084874787847,1,0.05,0.25,high,2000,0.12390149881441098,134
5671,8000,0.44898084874787847,1,0.05,0.25,low,2000,0.39906407638285035,134
5672,8000,0.44898084874787847,1,0.05,0.25,uniform,2000,0.20008663344675393,134
5673,8000,0.44898084874787847,1,0.05,0.5,high,4000,0.07419568325101963,134
5674,8000,0.44898084874787847,1,0.05,0.5,low,4000,0.1533242158968438,134
