design,method,lower_error_freq,upper_error_freq,coverage
2728,wspoissonTest,0.0205,1e-4,0.9794
2728,wspoissonTest_midp,0.0281,4e-4,0.9715
2729,AC,0.0216,0.0301,0.9483
2729,CP,0.0153,0.0325,0.9522
2729,wspoissonTest,0.0157,0.0088,0.9755
2729,wspoissonTest_midp,0.0202,0.0177,0.9621
2730,AC,0.0248,0.0294,0.9458
2730,CP,0.0167,0.0312,0.9521
2730,wspoissonTest,0.0167,0.0068,0.9765
2730,wspoissonTest_midp,0.0238,0.0149,0.9613
2731,AC,0.0313,0.0109,0.9578
2731,CP,0.0158,0.0109,0.9733
2731,wspoissonTest,0.0158,0.0109,0.9733
2731,wspoissonTest_midp,0.0158,0.0109,0.9733
2732,AC,0,4e-4,0.9996
2732,CP,0,4e-4,0.9996
2732,wspoissonTest,0,0,1
2732,wspoissonTest_midp,0,0,1
2733,AC,0.0234,0.009,0.9676
2733,CP,0.0165,0.0178,0.9657
2733,wspoissonTest,0.0165,0.009,0.9745
2733,wspoissonTest_midp,0.0231,0.0178,0.9591
2734,AC,0.0058,0.0049,0.9893
2734,CP,0.0045,0.0049,0.9906
2734,wspoissonTest,0.0046,0,0.9954
2734,wspoissonTest_midp,0.0054,0,0.9946
2735,AC,0.0244,0.0146,0.961
2735,CP,0.0166,0.0169,0.9665
2735,wspoissonTest,0.0168,0.0074,0.9758
2735,wspoissonTest_midp,0.0228,0.0158,0.9614
2736,AC,0.0209,0.0205,0.9586
2736,CP,0.0149,0.0216,0.9635
2736,wspoissonTest,0.015,2e-4,0.9848
2736,wspoissonTest_midp,0.0226,5e-4,0.9769
2737,AC,0.0241,0.0246,0.9513
2737,CP,0.0153,0.0285,0.9562
2737,wspoissonTest,0.0156,0.0051,0.9793
2737,wspoissonTest_midp,0.0225,0.0126,0.9649
2738,AC,0.0225,0.0237,0.9538
2738,CP,0.015,0.0265,0.9585
2738,wspoissonTest,0.0151,8e-4,0.9841
2738,wspoissonTest_midp,0.0235,0.0035,0.973
2739,AC,0.0165,0.0186,0.9649
2739,CP,0.014,0.0187,0.9673
2739,wspoissonTest,0.014,0,0.986
2739,wspoissonTest_midp,0.0102,0,0.9898
2740,AC,0.021,0.0332,0.9458
2740,CP,0.013,0.0359,0.9511
2740,wspoissonTest,0.0132,0.0043,0.9825
2740,wspoissonTest_midp,0.0203,0.0109,0.9688
2741,AC,0.0222,0.0227,0.9551
2741,CP,0.0162,0.025,0.9588
2741,wspoissonTest,0.0162,9e-4,0.9829
2741,wspoissonTest_midp,0.0229,0.0039,0.9732
2742,AC,0.0262,0.0243,0.9495
2742,CP,0.02,0.0248,0.9552
2742,wspoissonTest,0.02,0,0.98
2742,wspoissonTest_midp,0.0257,0,0.9743
2743,AC,0.0211,0.0347,0.9442
2743,CP,0.0133,0.0378,0.9489
2743,wspoissonTest,0.0134,0.0038,0.9828
2743,wspoissonTest_midp,0.0202,0.0118,0.968
2744,AC,0.0236,0.0318,0.9446
2744,CP,0.0159,0.0344,0.9497
2744,wspoissonTest,0.016,0.0035,0.9805
2744,wspoissonTest_midp,0.0234,0.0079,0.9687
2745,AC,0.0279,0.0128,0.9593
2745,CP,0.0108,0.0128,0.9764
2745,wspoissonTest,0.0108,0.0128,0.9764
2745,wspoissonTest_midp,0.0279,0.0128,0.9593
2746,AC,6e-4,0.001,0.9984
2746,CP,6e-4,0.001,0.9984
2746,wspoissonTest,6e-4,0,0.9994
2746,wspoissonTest_midp,3e-4,0,0.9997
2747,AC,0.0246,0.0287,0.9467
2747,CP,0.0167,0.037,0.9463
2747,wspoissonTest,0.0167,0.0085,0.9748
2747,wspoissonTest_midp,0.0246,0.0187,0.9567
2748,AC,0.0106,0.009,0.9804
2748,CP,0.0067,0.0092,0.9841
2748,wspoissonTest,0.0067,0,0.9933
2748,wspoissonTest_midp,0.0067,0,0.9933
2749,AC,0.0228,0.044,0.9332
2749,CP,0.0135,0.0526,0.9339
2749,wspoissonTest,0.0138,0.0012,0.985
2749,wspoissonTest_midp,0.0214,0.009,0.9696
2750,AC,0.0212,0.0223,0.9565
2750,CP,0.0152,0.0234,0.9614
2750,wspoissonTest,0.0154,0,0.9846
2750,wspoissonTest_midp,0.0203,0,0.9797
2751,AC,0.0177,0.0535,0.9288
2751,CP,0.0116,0.0573,0.9311
2751,wspoissonTest,0.0116,2e-4,0.9882
2751,wspoissonTest_midp,0.0174,0.0033,0.9793
2752,AC,0.0218,0.0266,0.9516
2752,CP,0.0146,0.0278,0.9576
2752,wspoissonTest,0.0148,0,0.9852
2752,wspoissonTest_midp,0.0219,0,0.9781
2753,AC,0.0207,0.0186,0.9607
2753,CP,0.0167,0.019,0.9643
2753,wspoissonTest,0.0168,0,0.9832
2753,wspoissonTest_midp,0.0065,0,0.9935
2754,AC,0.0176,0.0664,0.916
2754,CP,0.0105,0.0691,0.9204
2754,wspoissonTest,0.0105,0,0.9895
2754,wspoissonTest_midp,0.0175,6e-4,0.9819
2755,AC,0.0235,0.025,0.9515
2755,CP,0.0165,0.0264,0.9571
2755,wspoissonTest,0.0167,0,0.9833
2755,wspoissonTest_midp,0.024,0,0.976
2756,AC,0.0248,0.023,0.9522
2756,CP,0.0209,0.0237,0.9554
2756,wspoissonTest,0.0209,0,0.9791
2756,wspoissonTest_midp,0.02,0,0.98
2757,AC,0.0164,0.0699,0.9137
2757,CP,0.0101,0.0736,0.9163
2757,wspoissonTest,0.0103,0,0.9897
2757,wspoissonTest_midp,0.0162,5e-4,0.9833
2758,AC,0.0216,0.0328,0.9456
2758,CP,0.0151,0.034,0.9509
2758,wspoissonTest,0.0151,0,0.9849
2758,wspoissonTest_midp,0.0222,1e-4,0.9777
2759,AC,0.0248,0.0125,0.9627
2759,CP,0.0117,0.0125,0.9758
2759,wspoissonTest,0.0117,0.0125,0.9758
2759,wspoissonTest_midp,0.0248,0.0125,0.9627
2760,AC,0.0017,0.0024,0.9959
2760,CP,0.001,0.0024,0.9966
2760,wspoissonTest,0.001,0,0.999
2760,wspoissonTest_midp,0.001,0,0.999
2761,AC,0.027,0.0094,0.9636
2761,CP,0.0178,0.0094,0.9728
2761,wspoissonTest,0.0178,0.0094,0.9728
2761,wspoissonTest_midp,0.0221,0.018,0.9599
2762,AC,0.0147,0.0121,0.9732
2762,CP,0.0095,0.0131,0.9774
2762,wspoissonTest,0.0095,0,0.9905
2762,wspoissonTest_midp,0.0157,0,0.9843
2763,AC,0.023,0.0189,0.9581
2763,CP,0.0132,0.0241,0.9627
2763,wspoissonTest,0.0132,0.0071,0.9797
2763,wspoissonTest_midp,0.0205,0.015,0.9645
2764,AC,0.0234,0.0196,0.957
2764,CP,0.0172,0.0204,0.9624
2764,wspoissonTest,0.0173,0,0.9827
2764,wspoissonTest_midp,0.0253,0,0.9747
2765,AC,0.023,0.0292,0.9478
2765,CP,0.0133,0.0332,0.9535
2765,wspoissonTest,0.0139,0.0044,0.9817
2765,wspoissonTest_midp,0.0216,0.011,0.9674
2766,AC,0.021,0.0234,0.9556
2766,CP,0.0147,0.0245,0.9608
2766,wspoissonTest,0.0148,0,0.9852
2766,wspoissonTest_midp,0.0228,1e-4,0.9771
2767,AC,0.0216,0.0212,0.9572
2767,CP,0.018,0.0213,0.9607
2767,wspoissonTest,0.018,0,0.982
2767,wspoissonTest_midp,0.0153,0,0.9847
2768,AC,0.0195,0.0395,0.941
2768,CP,0.0121,0.0417,0.9462
2768,wspoissonTest,0.0122,0.002,0.9858
2768,wspoissonTest_midp,0.0194,0.0085,0.9721
2769,AC,0.0235,0.026,0.9505
2769,CP,0.0163,0.0278,0.9559
2769,wspoissonTest,0.0165,0,0.9835
2769,wspoissonTest_midp,0.0251,8e-4,0.9741
2770,AC,0.0234,0.0224,0.9542
2770,CP,0.0177,0.0228,0.9595
2770,wspoissonTest,0.0177,0,0.9823
2770,wspoissonTest_midp,0.0243,0,0.9757
2771,AC,0.0196,0.0468,0.9336
2771,CP,0.0125,0.0502,0.9373
2771,wspoissonTest,0.0127,0.0018,0.9855
2771,wspoissonTest_midp,0.0187,0.0073,0.974
2772,AC,0.0217,0.0335,0.9448
2772,CP,0.0153,0.0361,0.9486
2772,wspoissonTest,0.0154,6e-4,0.984
2772,wspoissonTest_midp,0.0222,0.0037,0.9741
2773,AC,0.0234,0.0018,0.9748
2773,CP,0.0234,0.0155,0.9611
2773,wspoissonTest,0.0234,0.0155,0.9611
2773,wspoissonTest_midp,0.0234,0.0155,0.9611
2774,AC,0.0205,0.0102,0.9693
2774,CP,0.0155,0.018,0.9665
2774,wspoissonTest,0.0155,0.0077,0.9768
2774,wspoissonTest_midp,0.0205,0.0156,0.9639
2775,AC,0.0053,0.0072,0.9875
2775,CP,0.0036,0.0072,0.9892
2775,wspoissonTest,0.0036,0,0.9964
2775,wspoissonTest_midp,0.0049,0,0.9951
2776,AC,0.0259,0.0222,0.9519
2776,CP,0.0179,0.0247,0.9574
2776,wspoissonTest,0.018,0.0047,0.9773
2776,wspoissonTest_midp,0.0251,0.0133,0.9616
2777,AC,0.021,0.0208,0.9582
2777,CP,0.0153,0.023,0.9617
2777,wspoissonTest,0.0156,5e-4,0.9839
2777,wspoissonTest_midp,0.0222,0.0015,0.9763
2778,AC,0.0248,0.0239,0.9513
2778,CP,0.0157,0.0278,0.9565
2778,wspoissonTest,0.0159,0.0026,0.9815
2778,wspoissonTest_midp,0.0238,0.0087,0.9675
2779,AC,0.0233,0.0243,0.9524
2779,CP,0.0159,0.0269,0.9572
2779,wspoissonTest,0.0159,7e-4,0.9834
2779,wspoissonTest_midp,0.0238,0.0043,0.9719
2780,AC,0.009,0.0072,0.9838
2780,CP,0.0077,0.0072,0.9851
2780,wspoissonTest,0.0077,0,0.9923
2780,wspoissonTest_midp,7e-4,0,0.9993
2781,AC,0.0236,0.0299,0.9465
2781,CP,0.0156,0.0334,0.951
2781,wspoissonTest,0.0159,0.0021,0.982
2781,wspoissonTest_midp,0.0229,0.0078,0.9693
2782,AC,0.0242,0.0229,0.9529
2782,CP,0.0166,0.0253,0.9581
2782,wspoissonTest,0.0166,7e-4,0.9827
2782,wspoissonTest_midp,0.0243,0.0041,0.9716
2783,AC,0.0245,0.0256,0.9499
2783,CP,0.0196,0.0263,0.9541
2783,wspoissonTest,0.0196,0,0.9804
2783,wspoissonTest_midp,0.0253,0,0.9747
2784,AC,0.0209,0.0344,0.9447
2784,CP,0.0132,0.0376,0.9492
2784,wspoissonTest,0.0133,0.0026,0.9841
2784,wspoissonTest_midp,0.0203,0.0091,0.9706
2785,AC,0.0234,0.0218,0.9548
2785,CP,0.0156,0.0236,0.9608
2785,wspoissonTest,0.0158,6e-4,0.9836
2785,wspoissonTest_midp,0.0238,0.0027,0.9735
2786,AC,0.0298,0.005,0.9652
2786,CP,0.0126,0.024,0.9634
2786,wspoissonTest,0.0126,0.024,0.9634
2786,wspoissonTest_midp,0.0298,0.024,0.9462
2787,AC,0.0268,0.0061,0.9671
2787,CP,0.0171,0.0225,0.9604
2787,wspoissonTest,0.0171,0.0118,0.9711
2787,wspoissonTest_midp,0.0242,0.0225,0.9533
2788,AC,0.0127,0.012,0.9753
2788,CP,0.0108,0.012,0.9772
2788,wspoissonTest,0.0112,0,0.9888
2788,wspoissonTest_midp,0.0129,0,0.9871
2789,AC,0.0244,0.0137,0.9619
2789,CP,0.0152,0.0195,0.9653
2789,wspoissonTest,0.0153,0.0067,0.978
2789,wspoissonTest_midp,0.023,0.0132,0.9638
2790,AC,0.0201,0.0166,0.9633
2790,CP,0.0144,0.0177,0.9679
2790,wspoissonTest,0.0146,0,0.9854
2790,wspoissonTest_midp,0.021,1e-4,0.9789
2791,AC,0.0225,0.0336,0.9439
2791,CP,0.0142,0.0372,0.9486
2791,wspoissonTest,0.0145,0.0045,0.981
2791,wspoissonTest_midp,0.0215,0.0113,0.9672
2792,AC,0.0249,0.0178,0.9573
2792,CP,0.0173,0.0192,0.9635
2792,wspoissonTest,0.0174,0,0.9826
2792,wspoissonTest_midp,0.026,4e-4,0.9736
2793,AC,7e-4,0.0012,0.9981
2793,CP,4e-4,0.0012,0.9984
2793,wspoissonTest,4e-4,0,0.9996
2793,wspoissonTest_midp,0,0,1
2794,AC,0.0204,0.0391,0.9405
2794,CP,0.0132,0.0419,0.9449
2794,wspoissonTest,0.0132,0.0024,0.9844
2794,wspoissonTest_midp,0.0193,0.0082,0.9725
2795,AC,0.0192,0.0334,0.9474
2795,CP,0.0139,0.0364,0.9497
2795,wspoissonTest,0.0139,4e-4,0.9857
2795,wspoissonTest_midp,0.0193,0.0039,0.9768
2796,AC,0.0231,0.0245,0.9524
2796,CP,0.0169,0.0258,0.9573
2796,wspoissonTest,0.0169,0,0.9831
2796,wspoissonTest_midp,0.0231,0,0.9769
2797,AC,0.0209,0.0402,0.9389
2797,CP,0.0148,0.0445,0.9407
2797,wspoissonTest,0.0148,0.0025,0.9827
2797,wspoissonTest_midp,0.0206,0.0092,0.9702
2798,AC,0.0183,0.0391,0.9426
2798,CP,0.0125,0.0415,0.946
2798,wspoissonTest,0.0125,2e-4,0.9873
2798,wspoissonTest_midp,0.0184,0.003,0.9786
2799,AC,0.0258,0.006,0.9682
2799,CP,0.0123,0.006,0.9817
2799,wspoissonTest,0.0123,0.006,0.9817
2799,wspoissonTest_midp,0.0258,0.0264,0.9478
2800,AC,2e-4,5e-4,0.9993
2800,CP,1e-4,5e-4,0.9994
2800,wspoissonTest,1e-4,0,0.9999
2800,wspoissonTest_midp,1e-4,0,0.9999
2801,AC,0.0218,0.0077,0.9705
2801,CP,0.018,0.0154,0.9666
2801,wspoissonTest,0.018,0.0154,0.9666
2801,wspoissonTest_midp,0.0211,0.0187,0.9602
2802,AC,0.0093,0.0088,0.9819
2802,CP,0.0081,0.0092,0.9827
2802,wspoissonTest,0.0081,0,0.9919
2802,wspoissonTest_midp,0.0097,0,0.9903
2803,AC,0.025,0.015,0.96
2803,CP,0.0169,0.0193,0.9638
2803,wspoissonTest,0.0171,0.0102,0.9727
2803,wspoissonTest_midp,0.023,0.0181,0.9589
2804,AC,0.0235,0.0179,0.9586
2804,CP,0.0173,0.0187,0.964
2804,wspoissonTest,0.0173,1e-4,0.9826
2804,wspoissonTest_midp,0.0249,5e-4,0.9746
2805,AC,0.0235,0.027,0.9495
2805,CP,0.0147,0.0313,0.954
2805,wspoissonTest,0.0148,0.0075,0.9777
2805,wspoissonTest_midp,0.0223,0.0181,0.9596
2806,AC,0.025,0.0226,0.9524
2806,CP,0.0177,0.0242,0.9581
2806,wspoissonTest,0.0177,3e-4,0.982
2806,wspoissonTest_midp,0.0259,0.0014,0.9727
2807,AC,0.0179,0.0178,0.9643
2807,CP,0.0156,0.0179,0.9665
2807,wspoissonTest,0.0156,0,0.9844
2807,wspoissonTest_midp,0.0121,0,0.9879
2808,AC,0.023,0.0333,0.9437
2808,CP,0.0145,0.0362,0.9493
2808,wspoissonTest,0.0149,0.0058,0.9793
2808,wspoissonTest_midp,0.0217,0.0131,0.9652
2809,AC,0.0212,0.0369,0.9419
2809,CP,0.014,0.039,0.947
2809,wspoissonTest,0.0141,0.0025,0.9834
2809,wspoissonTest_midp,0.0211,0.0072,0.9717
2810,AC,0.023,0.0249,0.9521
2810,CP,0.0178,0.0253,0.9569
2810,wspoissonTest,0.018,0,0.982
2810,wspoissonTest_midp,0.0243,0,0.9757
2811,AC,0.0208,0.0411,0.9381
2811,CP,0.0123,0.0437,0.944
2811,wspoissonTest,0.0128,0.0066,0.9806
2811,wspoissonTest_midp,0.0202,0.0165,0.9633
2812,AC,0.0206,0.0335,0.9459
2812,CP,0.0139,0.0355,0.9506
2812,wspoissonTest,0.0142,0.0016,0.9842
2812,wspoissonTest_midp,0.0208,0.0066,0.9726
2813,AC,0.024,0.0079,0.9681
2813,CP,0.0128,0.0079,0.9793
2813,wspoissonTest,0.0128,0.0079,0.9793
2813,wspoissonTest_midp,0.024,0.0245,0.9515
2814,AC,2e-4,5e-4,0.9993
2814,CP,2e-4,5e-4,0.9993
2814,wspoissonTest,2e-4,0,0.9998
2814,wspoissonTest_midp,2e-4,0,0.9998
2815,AC,0.026,0.0088,0.9652
2815,CP,0.0183,0.0163,0.9654
2815,wspoissonTest,0.0183,0.0163,0.9654
2815,wspoissonTest_midp,0.0255,0.0178,0.9567
2816,AC,0.0128,0.0124,0.9748
2816,CP,0.0084,0.0133,0.9783
2816,wspoissonTest,0.0084,2e-4,0.9914
2816,wspoissonTest_midp,0.0148,8e-4,0.9844
2817,AC,0.0279,0.0125,0.9596
2817,CP,0.0197,0.0154,0.9649
2817,wspoissonTest,0.0198,0.0122,0.968
2817,wspoissonTest_midp,0.0252,0.019,0.9558
2818,AC,0.0201,0.0196,0.9603
2818,CP,0.0156,0.0209,0.9635
2818,wspoissonTest,0.0157,0.0035,0.9808
2818,wspoissonTest_midp,0.0205,0.0092,0.9703
2819,AC,0.0249,0.0176,0.9575
2819,CP,0.0163,0.0204,0.9633
2819,wspoissonTest,0.0164,0.0113,0.9723
2819,wspoissonTest_midp,0.0231,0.0192,0.9577
2820,AC,0.0234,0.0198,0.9568
2820,CP,0.0169,0.0216,0.9615
2820,wspoissonTest,0.0171,0.005,0.9779
2820,wspoissonTest_midp,0.0233,0.0105,0.9662
2821,AC,0.0187,0.0142,0.9671
2821,CP,0.0159,0.0142,0.9699
2821,wspoissonTest,0.0159,0,0.9841
2821,wspoissonTest_midp,0.0166,0,0.9834
2822,AC,0.0236,0.0239,0.9525
2822,CP,0.0158,0.0261,0.9581
2822,wspoissonTest,0.016,0.0103,0.9737
2822,wspoissonTest_midp,0.0225,0.0191,0.9584
2823,AC,0.0268,0.0271,0.9461
2823,CP,0.0182,0.0285,0.9533
2823,wspoissonTest,0.0183,0.007,0.9747
2823,wspoissonTest_midp,0.0264,0.0163,0.9573
2824,AC,0.0213,0.0225,0.9562
2824,CP,0.0171,0.0233,0.9596
2824,wspoissonTest,0.0172,3e-4,0.9825
2824,wspoissonTest_midp,0.0241,0.0014,0.9745
2825,AC,0.027,0.0246,0.9484
2825,CP,0.0185,0.0271,0.9544
2825,wspoissonTest,0.0186,0.0117,0.9697
2825,wspoissonTest_midp,0.0258,0.0203,0.9539
2826,AC,0.0242,0.0236,0.9522
2826,CP,0.0168,0.0267,0.9565
2826,wspoissonTest,0.0169,0.0073,0.9758
2826,wspoissonTest_midp,0.0237,0.0141,0.9622
2827,AC,0.0231,0.0075,0.9694
2827,CP,0.011,0.0075,0.9815
2827,wspoissonTest,0.0231,0.0075,0.9694
2827,wspoissonTest_midp,0.0231,0.0278,0.9491
2828,AC,5e-4,3e-4,0.9992
2828,CP,3e-4,3e-4,0.9994
2828,wspoissonTest,3e-4,0,0.9997
2828,wspoissonTest_midp,5e-4,0,0.9995
2829,AC,0.0258,0.0122,0.962
2829,CP,0.0151,0.0196,0.9653
2829,wspoissonTest,0.0151,0.0107,0.9742
2829,wspoissonTest_midp,0.0221,0.0201,0.9578
2830,AC,0.0151,0.0141,0.9708
2830,CP,0.0117,0.0153,0.973
2830,wspoissonTest,0.0123,0,0.9877
2830,wspoissonTest_midp,0.0166,1e-4,0.9833
2831,AC,0.0249,0.0219,0.9532
2831,CP,0.0166,0.0273,0.9561
2831,wspoissonTest,0.0167,0.0059,0.9774
2831,wspoissonTest_midp,0.0237,0.017,0.9593
2832,AC,0.0219,0.0208,0.9573
2832,CP,0.016,0.0229,0.9611
2832,wspoissonTest,0.0162,3e-4,0.9835
2832,wspoissonTest_midp,0.0231,0.0013,0.9756
2833,AC,0.0237,0.0248,0.9515
2833,CP,0.0165,0.0282,0.9553
2833,wspoissonTest,0.0168,0.0044,0.9788
2833,wspoissonTest_midp,0.0232,0.0113,0.9655
2834,AC,0.0218,0.021,0.9572
2834,CP,0.0166,0.0227,0.9607
2834,wspoissonTest,0.0166,4e-4,0.983
2834,wspoissonTest_midp,0.0229,0.0017,0.9754
2835,AC,0.0208,0.0203,0.9589
2835,CP,0.0173,0.0203,0.9624
2835,wspoissonTest,0.0173,0,0.9827
2835,wspoissonTest_midp,0.0152,0,0.9848
2836,AC,0.0224,0.0288,0.9488
2836,CP,0.0155,0.0317,0.9528
2836,wspoissonTest,0.0155,0.0027,0.9818
2836,wspoissonTest_midp,0.0223,0.0069,0.9708
2837,AC,0.0279,0.0221,0.95
2837,CP,0.0197,0.024,0.9563
2837,wspoissonTest,0.02,5e-4,0.9795
2837,wspoissonTest_midp,0.0287,0.0025,0.9688
2838,AC,0.0243,0.0236,0.9521
2838,CP,0.0183,0.0243,0.9574
2838,wspoissonTest,0.0183,0,0.9817
2838,wspoissonTest_midp,0.0255,0,0.9745
2839,AC,0.0219,0.0356,0.9425
2839,CP,0.0149,0.0388,0.9463
2839,wspoissonTest,0.0149,0.0033,0.9818
2839,wspoissonTest_midp,0.0218,0.0092,0.969
2840,AC,0.0262,0.0219,0.9519
2840,CP,0.0196,0.023,0.9574
2840,wspoissonTest,0.0196,5e-4,0.9799
2840,wspoissonTest_midp,0.0272,0.0025,0.9703
2841,AC,0.0254,0.0092,0.9654
2841,CP,0.0116,0.0092,0.9792
2841,wspoissonTest,0.0116,0.0092,0.9792
2841,wspoissonTest_midp,0.0254,0.0272,0.9474
2842,AC,0,0,1
2842,CP,0,0,1
2842,wspoissonTest,0,0,1
2842,wspoissonTest_midp,0,0,1
2843,AC,0.0262,0.0115,0.9623
2843,CP,0.0145,0.0165,0.969
2843,wspoissonTest,0.0145,0.0158,0.9697
2843,wspoissonTest_midp,0.0241,0.0176,0.9583
2844,AC,0.0134,0.0105,0.9761
2844,CP,0.0094,0.0111,0.9795
2844,wspoissonTest,0.0094,1e-4,0.9905
2844,wspoissonTest_midp,0.0153,1e-4,0.9846
2845,AC,0.0282,0.0131,0.9587
2845,CP,0.0169,0.0184,0.9647
2845,wspoissonTest,0.0173,0.0109,0.9718
2845,wspoissonTest_midp,0.0257,0.0188,0.9555
2846,AC,0.0201,0.0192,0.9607
2846,CP,0.0149,0.0204,0.9647
2846,wspoissonTest,0.0149,0.0014,0.9837
2846,wspoissonTest_midp,0.022,0.0041,0.9739
2847,AC,0.0274,0.0189,0.9537
2847,CP,0.017,0.0227,0.9603
2847,wspoissonTest,0.017,0.0086,0.9744
2847,wspoissonTest_midp,0.0256,0.0162,0.9582
2848,AC,0.0238,0.022,0.9542
2848,CP,0.0165,0.0243,0.9592
2848,wspoissonTest,0.0166,0.0025,0.9809
2848,wspoissonTest_midp,0.0243,0.0065,0.9692
2849,AC,0.0187,0.0174,0.9639
2849,CP,0.0171,0.0174,0.9655
2849,wspoissonTest,0.0172,0,0.9828
2849,wspoissonTest_midp,0.0152,0,0.9848
2850,AC,0.0215,0.0269,0.9516
2850,CP,0.0152,0.0292,0.9556
2850,wspoissonTest,0.0153,0.007,0.9777
2850,wspoissonTest_midp,0.0211,0.0148,0.9641
2851,AC,0.0229,0.0269,0.9502
2851,CP,0.0163,0.0286,0.9551
2851,wspoissonTest,0.0163,0.0046,0.9791
2851,wspoissonTest_midp,0.0227,0.0097,0.9676
2852,AC,0.0247,0.0269,0.9484
2852,CP,0.02,0.0275,0.9525
2852,wspoissonTest,0.0201,2e-4,0.9797
2852,wspoissonTest_midp,0.0279,0.001,0.9711
2853,AC,0.0251,0.0293,0.9456
2853,CP,0.0171,0.0321,0.9508
2853,wspoissonTest,0.0173,0.0061,0.9766
2853,wspoissonTest_midp,0.0242,0.0137,0.9621
2854,AC,0.0204,0.0262,0.9534
2854,CP,0.0143,0.0282,0.9575
2854,wspoissonTest,0.0143,0.0037,0.982
2854,wspoissonTest_midp,0.0205,0.0086,0.9709
2855,AC,0.0213,0.0076,0.9711
2855,CP,0.0213,0.0076,0.9711
2855,wspoissonTest,0.0213,0.0076,0.9711
2855,wspoissonTest_midp,0.0213,0.0301,0.9486
2856,AC,0.0281,0.0118,0.9601
2856,CP,0.0192,0.0118,0.969
2856,wspoissonTest,0.0192,0.0118,0.969
2856,wspoissonTest_midp,0.0238,0.0239,0.9523
2857,AC,0.0104,0.0103,0.9793
2857,CP,0.0077,0.0106,0.9817
2857,wspoissonTest,0.0077,0,0.9923
2857,wspoissonTest_midp,0.0108,0,0.9892
2858,AC,0.0278,0.0135,0.9587
2858,CP,0.0188,0.0181,0.9631
2858,wspoissonTest,0.0192,0.0073,0.9735
2858,wspoissonTest_midp,0.0253,0.0173,0.9574
2859,AC,0.0188,0.0194,0.9618
2859,CP,0.0143,0.0204,0.9653
2859,wspoissonTest,0.0143,0,0.9857
2859,wspoissonTest_midp,0.0207,5e-4,0.9788
2860,AC,0.0247,0.0215,0.9538
2860,CP,0.0172,0.0246,0.9582
2860,wspoissonTest,0.0176,0.0047,0.9777
2860,wspoissonTest_midp,0.0245,0.0133,0.9622
2861,AC,0.0195,0.0291,0.9514
2861,CP,0.0138,0.0311,0.9551
2861,wspoissonTest,0.0139,0.0015,0.9846
2861,wspoissonTest_midp,0.0197,0.0058,0.9745
2862,AC,0.0199,0.0166,0.9635
2862,CP,0.017,0.0168,0.9662
2862,wspoissonTest,0.0172,0,0.9828
2862,wspoissonTest_midp,0.0107,0,0.9893
2863,AC,0.0192,0.0308,0.95
2863,CP,0.0113,0.0336,0.9551
2863,wspoissonTest,0.0114,0.0045,0.9841
2863,wspoissonTest_midp,0.0184,0.0123,0.9693
2864,AC,0.0258,0.0281,0.9461
2864,CP,0.0179,0.0313,0.9508
2864,wspoissonTest,0.018,0.0022,0.9798
2864,wspoissonTest_midp,0.0259,0.0062,0.9679
2865,AC,0.0234,0.0218,0.9548
2865,CP,0.0183,0.0227,0.959
2865,wspoissonTest,0.0183,0,0.9817
2865,wspoissonTest_midp,0.0234,0,0.9766
2866,AC,0.0218,0.0318,0.9464
2866,CP,0.0129,0.0359,0.9512
2866,wspoissonTest,0.013,0.0047,0.9823
2866,wspoissonTest_midp,0.0211,0.0123,0.9666
2867,AC,0.0233,0.0297,0.947
2867,CP,0.0157,0.0327,0.9516
2867,wspoissonTest,0.0157,0.0023,0.982
2867,wspoissonTest_midp,0.0232,0.0084,0.9684
2868,AC,0.0268,0.0012,0.972
2868,CP,0.0119,0.0138,0.9743
2868,wspoissonTest,0.0119,0.0138,0.9743
2868,wspoissonTest_midp,0.0268,0.0138,0.9594
2869,AC,0.025,0.0057,0.9693
2869,CP,0.0172,0.0154,0.9674
2869,wspoissonTest,0.0194,0.0094,0.9712
2869,wspoissonTest_midp,0.0224,0.0154,0.9622
2870,AC,0.0073,0.0065,0.9862
2870,CP,0.0058,0.0065,0.9877
2870,wspoissonTest,0.0058,0,0.9942
2870,wspoissonTest_midp,0.0072,0,0.9928
2871,AC,0.0256,0.0118,0.9626
2871,CP,0.0165,0.0195,0.964
2871,wspoissonTest,0.0167,0.008,0.9753
2871,wspoissonTest_midp,0.0241,0.0146,0.9613
2872,AC,0.0176,0.0184,0.964
2872,CP,0.0126,0.0197,0.9677
2872,wspoissonTest,0.0126,0,0.98740000000000006
2872,wspoissonTest_midp,0.0189,0,0.9811
2873,AC,0.0234,0.0257,0.9509
2873,CP,0.0142,0.0303,0.9555
2873,wspoissonTest,0.0143,0.0057,0.98
2873,wspoissonTest_midp,0.0214,0.0152,0.9634
2874,AC,0.0208,0.0259,0.9533
2874,CP,0.0145,0.028,0.9575
2874,wspoissonTest,0.0146,5e-4,0.9849
2874,wspoissonTest_midp,0.0212,0.0026,0.9762
2875,AC,0.0139,0.0117,0.9744
2875,CP,0.0119,0.0117,0.9764
2875,wspoissonTest,0.012,0,0.988
2875,wspoissonTest_midp,0.0035,0,0.9965
2876,AC,0.0248,0.0392,0.936
2876,CP,0.0155,0.043,0.9415
2876,wspoissonTest,0.0157,0.0073,0.977
2876,wspoissonTest_midp,0.0239,0.0172,0.9589
2877,AC,0.0189,0.0379,0.9432
