design,method,lower_error_freq,upper_error_freq,coverage
9692,wspoissonTest_midp,0.0168,0,0.9832
9693,AC,0.0133,0.0354,0.9513
9693,CP,0.0076,0.0363,0.9561
9693,wspoissonTest,0.0082,0,0.9918
9693,wspoissonTest_midp,0.0142,0,0.9858
9694,AC,0.0171,0.0447,0.9382
9694,CP,0.0115,0.0458,0.9427
9694,wspoissonTest,0.0122,0,0.9878
9694,wspoissonTest_midp,0.0176,0,0.9824
9695,AC,0.0171,0.0412,0.9417
9695,CP,0.0119,0.0429,0.9452
9695,wspoissonTest,0.013,0,0.987
9695,wspoissonTest_midp,0.018,0,0.982
9696,AC,0.017,0.0217,0.9613
9696,CP,0.0098,0.0241,0.9661
9696,wspoissonTest,0.0107,0,0.9893
9696,wspoissonTest_midp,0.018,2e-4,0.9818
9697,AC,0.0184,0.0313,0.9503
9697,CP,0.0092,0.0329,0.9579
9697,wspoissonTest,0.0103,0,0.9897
9697,wspoissonTest_midp,0.0193,0,0.9807
9698,AC,0.0142,0.0374,0.9484
9698,CP,0.0075,0.0393,0.9532
9698,wspoissonTest,0.0084,0,0.9916
9698,wspoissonTest_midp,0.0155,0,0.9845
9699,AC,3e-4,0.0102,0.9895
9699,CP,0,0.0105,0.9895
9699,wspoissonTest,0,0,1
9699,wspoissonTest_midp,4e-4,0,0.9996
9700,AC,0.0146,0.0415,0.9439
9700,CP,0.0079,0.0428,0.9493
9700,wspoissonTest,0.0087,0,0.9913
9700,wspoissonTest_midp,0.0154,0,0.9846
9701,AC,0.0091,0.0286,0.9623
9701,CP,0.0053,0.0295,0.9652
9701,wspoissonTest,0.0058,0,0.9942
9701,wspoissonTest_midp,0.0097,0,0.9903
9702,AC,0.0149,0.0442,0.9409
9702,CP,0.009,0.0457,0.9453
9702,wspoissonTest,0.0097,0,0.9903
9702,wspoissonTest_midp,0.0158,0,0.9842
9703,AC,0.013,0.0386,0.9484
9703,CP,0.0082,0.0395,0.9523
9703,wspoissonTest,0.0093,0,0.9907
9703,wspoissonTest_midp,0.0136,0,0.9864
9704,AC,0.0138,0.0437,0.9425
9704,CP,0.0076,0.0455,0.9469
9704,wspoissonTest,0.0084,0,0.9916
9704,wspoissonTest_midp,0.0147,0,0.9853
9705,AC,0.0167,0.0404,0.9429
9705,CP,0.0112,0.0414,0.9474
9705,wspoissonTest,0.0121,0,0.9879
9705,wspoissonTest_midp,0.0172,0,0.9828
9706,AC,0.0184,0.0193,0.9623
9706,CP,0.0115,0.0213,0.9672
9706,wspoissonTest,0.0123,0.002,0.9857
9706,wspoissonTest_midp,0.0186,0.0057,0.9757
9707,AC,0.0181,0.0245,0.9574
9707,CP,0.0115,0.0262,0.9623
9707,wspoissonTest,0.0128,0.0012,0.986
9707,wspoissonTest_midp,0.0189,0.0039,0.9772
9708,AC,0.0193,0.036,0.9447
9708,CP,0.0123,0.0373,0.9504
9708,wspoissonTest,0.0131,3e-4,0.9866
9708,wspoissonTest_midp,0.0201,0.0029,0.977
9709,AC,7e-4,0.0096,0.9897
9709,CP,3e-4,0.0105,0.9892
9709,wspoissonTest,3e-4,0,0.9997
9709,wspoissonTest_midp,8e-4,0,0.9992
9710,AC,0.0187,0.0357,0.9456
9710,CP,0.0116,0.0365,0.9519
9710,wspoissonTest,0.0128,7e-4,0.9865
9710,wspoissonTest_midp,0.02,0.0018,0.9782
9711,AC,0.0089,0.0247,0.9664
9711,CP,0.0062,0.0258,0.968
9711,wspoissonTest,0.0067,3e-4,0.993
9711,wspoissonTest_midp,0.0097,5e-4,0.9898
9712,AC,0.0176,0.0382,0.9442
9712,CP,0.0116,0.0393,0.9491
9712,wspoissonTest,0.012,3e-4,0.9877
9712,wspoissonTest_midp,0.0192,0.0019,0.9789
9713,AC,0.017,0.0308,0.9522
9713,CP,0.011,0.0319,0.9571
9713,wspoissonTest,0.0119,2e-4,0.9879
9713,wspoissonTest_midp,0.0184,7e-4,0.9809
9714,AC,0.016,0.0402,0.9438
9714,CP,0.0097,0.0416,0.9487
9714,wspoissonTest,0.0109,3e-4,0.9888
9714,wspoissonTest_midp,0.017,0.002,0.981
9715,AC,0.0162,0.0339,0.9499
9715,CP,0.0104,0.0349,0.9547
9715,wspoissonTest,0.0115,2e-4,0.9883
9715,wspoissonTest_midp,0.0172,0.0014,0.9814
9716,AC,0.0175,0.022,0.9605
9716,CP,0.0098,0.0241,0.9661
9716,wspoissonTest,0.0111,7e-4,0.9882
9716,wspoissonTest_midp,0.0179,0.0037,0.9784
9717,AC,0.0181,0.0319,0.95
9717,CP,0.0111,0.0331,0.9558
9717,wspoissonTest,0.0117,3e-4,0.988
9717,wspoissonTest_midp,0.0186,0.002,0.9794
9718,AC,0.0174,0.0357,0.9469
9718,CP,0.0107,0.0373,0.952
9718,wspoissonTest,0.0115,1e-4,0.9884
9718,wspoissonTest_midp,0.0185,0.0011,0.9804
9719,AC,8e-4,0.0087,0.9905
9719,CP,2e-4,0.0089,0.9909
9719,wspoissonTest,3e-4,0,0.9997
9719,wspoissonTest_midp,9e-4,0,0.9991
9720,AC,0.0152,0.0412,0.9436
9720,CP,0.0094,0.0423,0.9483
9720,wspoissonTest,0.0104,1e-4,0.9895
9720,wspoissonTest_midp,0.0158,3e-4,0.9839
9721,AC,0.0097,0.0282,0.9621
9721,CP,0.0053,0.0291,0.9656
9721,wspoissonTest,0.0059,0,0.9941
9721,wspoissonTest_midp,0.0116,1e-4,0.9883
9722,AC,0.0135,0.042,0.9445
9722,CP,0.0084,0.0434,0.9482
9722,wspoissonTest,0.0091,0,0.9909
9722,wspoissonTest_midp,0.0149,6e-4,0.9845
9723,AC,0.0136,0.0385,0.9479
9723,CP,0.0085,0.0397,0.9518
9723,wspoissonTest,0.0088,0,0.9912
9723,wspoissonTest_midp,0.0145,8e-4,0.9847
9724,AC,0.0162,0.0439,0.9399
9724,CP,0.0099,0.0456,0.9445
9724,wspoissonTest,0.0108,1e-4,0.9891
9724,wspoissonTest_midp,0.0175,9e-4,0.9816
9725,AC,0.0157,0.0371,0.9472
9725,CP,0.0099,0.0386,0.9515
9725,wspoissonTest,0.0107,0,0.9893
9725,wspoissonTest_midp,0.0162,6e-4,0.9832
9726,AC,0.0191,0.0209,0.96
9726,CP,0.0102,0.0229,0.9669
9726,wspoissonTest,0.0121,0,0.9879
9726,wspoissonTest_midp,0.0198,0.0015,0.9787
9727,AC,0.0177,0.0289,0.9534
9727,CP,0.0115,0.0306,0.9579
9727,wspoissonTest,0.0126,0,0.98740000000000006
9727,wspoissonTest_midp,0.0193,2e-4,0.9805
9728,AC,0.0154,0.0382,0.9464
9728,CP,0.0086,0.0396,0.9518
9728,wspoissonTest,0.0092,0,0.9908
9728,wspoissonTest_midp,0.017,0,0.983
9729,AC,4e-4,0.0093,0.9903
9729,CP,1e-4,0.0096,0.9903
9729,wspoissonTest,1e-4,0,0.9999
9729,wspoissonTest_midp,4e-4,0,0.9996
9730,AC,0.0177,0.0434,0.9389
9730,CP,0.0109,0.0452,0.9439
9730,wspoissonTest,0.0121,0,0.9879
9730,wspoissonTest_midp,0.0187,2e-4,0.9811
9731,AC,0.0097,0.0293,0.961
9731,CP,0.0057,0.0295,0.9648
9731,wspoissonTest,0.0059,0,0.9941
9731,wspoissonTest_midp,0.0109,0,0.9891
9732,AC,0.0179,0.0394,0.9427
9732,CP,0.0101,0.0406,0.9493
9732,wspoissonTest,0.0114,0,0.9886
9732,wspoissonTest_midp,0.0193,0,0.9807
9733,AC,0.0155,0.0358,0.9487
9733,CP,0.0094,0.0369,0.9537
9733,wspoissonTest,0.0103,0,0.9897
9733,wspoissonTest_midp,0.0163,0,0.9837
9734,AC,0.0161,0.0406,0.9433
9734,CP,0.0098,0.0415,0.9487
9734,wspoissonTest,0.0106,0,0.9894
9734,wspoissonTest_midp,0.0178,1e-4,0.9821
9735,AC,0.0162,0.0372,0.9466
9735,CP,0.0094,0.038,0.9526
9735,wspoissonTest,0.0109,0,0.9891
9735,wspoissonTest_midp,0.0176,0,0.9824
9736,AC,0.0165,0.0228,0.9607
9736,CP,0.0089,0.0248,0.9663
9736,wspoissonTest,0.0101,0,0.9899
9736,wspoissonTest_midp,0.0174,3e-4,0.9823
9737,AC,0.0181,0.0377,0.9442
9737,CP,0.0111,0.0404,0.9485
9737,wspoissonTest,0.0121,0,0.9879
9737,wspoissonTest_midp,0.0186,0,0.9814
9738,AC,0.0158,0.0431,0.9411
9738,CP,0.0108,0.0442,0.945
9738,wspoissonTest,0.0117,0,0.9883
9738,wspoissonTest_midp,0.0165,0,0.9835
9739,AC,2e-4,0.0095,0.9903
9739,CP,1e-4,0.01,0.9899
9739,wspoissonTest,1e-4,0,0.9999
9739,wspoissonTest_midp,2e-4,0,0.9998
9740,AC,0.0149,0.0479,0.9372
9740,CP,0.0091,0.0491,0.9418
9740,wspoissonTest,0.0097,0,0.9903
9740,wspoissonTest_midp,0.0156,0,0.9844
9741,AC,0.0088,0.0303,0.9609
9741,CP,0.0043,0.0313,0.9644
9741,wspoissonTest,0.005,0,0.995
9741,wspoissonTest_midp,0.0091,0,0.9909
9742,AC,0.0148,0.0456,0.9396
9742,CP,0.0092,0.0474,0.9434
9742,wspoissonTest,0.0099,0,0.9901
9742,wspoissonTest_midp,0.0168,0,0.9832
9743,AC,0.0124,0.0411,0.9465
9743,CP,0.008,0.0431,0.9489
9743,wspoissonTest,0.0084,0,0.9916
9743,wspoissonTest_midp,0.0133,0,0.9867
9744,AC,0.0165,0.0472,0.9363
9744,CP,0.0088,0.0492,0.942
9744,wspoissonTest,0.0103,0,0.9897
9744,wspoissonTest_midp,0.0176,0,0.9824
9745,AC,0.0135,0.0428,0.9437
9745,CP,0.0085,0.0439,0.9476
9745,wspoissonTest,0.0095,0,0.9905
9745,wspoissonTest_midp,0.0147,0,0.9853
9746,AC,0.0175,0.0234,0.9591
9746,CP,0.0112,0.0266,0.9622
9746,wspoissonTest,0.0122,4e-4,0.98740000000000006
9746,wspoissonTest_midp,0.0179,0.0025,0.9796
9747,AC,0.017,0.0284,0.9546
9747,CP,0.0097,0.0301,0.9602
9747,wspoissonTest,0.011,2e-4,0.9888
9747,wspoissonTest_midp,0.018,9e-4,0.9811
9748,AC,0.0174,0.0378,0.9448
9748,CP,0.0121,0.039,0.9489
9748,wspoissonTest,0.013,0,0.987
9748,wspoissonTest_midp,0.0181,4e-4,0.9815
9749,AC,0.0011,0.0088,0.9901
9749,CP,2e-4,0.0093,0.9905
9749,wspoissonTest,2e-4,0,0.9998
9749,wspoissonTest_midp,0.0016,0,0.9984
9750,AC,0.0171,0.0385,0.9444
9750,CP,0.0104,0.0395,0.9501
9750,wspoissonTest,0.0114,0,0.9886
9750,wspoissonTest_midp,0.0179,5e-4,0.9816
9751,AC,0.01,0.0256,0.9644
9751,CP,0.0054,0.0262,0.9684
9751,wspoissonTest,0.0059,0,0.9941
9751,wspoissonTest_midp,0.0108,0,0.9892
9752,AC,0.0152,0.0436,0.9412
9752,CP,0.0091,0.0449,0.946
9752,wspoissonTest,0.0101,0,0.9899
9752,wspoissonTest_midp,0.0165,2e-4,0.9833
9753,AC,0.0135,0.0349,0.9516
9753,CP,0.0083,0.0361,0.9556
9753,wspoissonTest,0.0091,0,0.9909
9753,wspoissonTest_midp,0.0146,1e-4,0.9853
9754,AC,0.0158,0.0393,0.9449
9754,CP,0.0098,0.0409,0.9493
9754,wspoissonTest,0.0104,1e-4,0.9895
9754,wspoissonTest_midp,0.017,1e-4,0.9829
9755,AC,0.0165,0.038,0.9455
9755,CP,0.0104,0.0391,0.9505
9755,wspoissonTest,0.0112,0,0.9888
9755,wspoissonTest_midp,0.0172,1e-4,0.9827
9756,AC,0.0203,0.015,0.9647
9756,CP,0.0133,0.0174,0.9693
9756,wspoissonTest,0.0145,0.001,0.9845
9756,wspoissonTest_midp,0.0211,0.0056,0.9733
9757,AC,0.0194,0.0242,0.9564
9757,CP,0.0114,0.0255,0.9631
9757,wspoissonTest,0.0124,0.001,0.9866
9757,wspoissonTest_midp,0.02,0.0038,0.9762
9758,AC,0.0159,0.0329,0.9512
9758,CP,0.0103,0.0348,0.9549
9758,wspoissonTest,0.0111,4e-4,0.9885
9758,wspoissonTest_midp,0.0166,0.0025,0.9809
9759,AC,7e-4,0.0083,0.991
9759,CP,2e-4,0.0083,0.9915
9759,wspoissonTest,2e-4,0,0.9998
9759,wspoissonTest_midp,8e-4,1e-4,0.9991
9760,AC,0.0176,0.0358,0.9466
9760,CP,0.0108,0.0369,0.9523
9760,wspoissonTest,0.0118,2e-4,0.988
9760,wspoissonTest_midp,0.0191,0.0025,0.9784
9761,AC,0.0098,0.0282,0.962
9761,CP,0.005,0.0289,0.9661
9761,wspoissonTest,0.0056,3e-4,0.9941
9761,wspoissonTest_midp,0.0106,9e-4,0.9885
9762,AC,0.0169,0.0356,0.9475
9762,CP,0.011,0.0361,0.9529
9762,wspoissonTest,0.0117,2e-4,0.9881
9762,wspoissonTest_midp,0.0179,0.0015,0.9806
9763,AC,0.0151,0.0339,0.951
9763,CP,0.0084,0.0356,0.956
9763,wspoissonTest,0.009,2e-4,0.9908
9763,wspoissonTest_midp,0.0163,0.0015,0.9822
9764,AC,0.0149,0.0358,0.9493
9764,CP,0.0097,0.0369,0.9534
9764,wspoissonTest,0.0109,4e-4,0.9887
9764,wspoissonTest_midp,0.0165,0.0015,0.982
9765,AC,0.0172,0.0346,0.9482
9765,CP,0.0113,0.0356,0.9531
9765,wspoissonTest,0.0122,4e-4,0.98740000000000006
9765,wspoissonTest_midp,0.019,0.0014,0.9796
9766,AC,0.0178,0.021,0.9612
9766,CP,0.0111,0.0228,0.9661
9766,wspoissonTest,0.0119,0.0026,0.9855
9766,wspoissonTest_midp,0.018,0.0076,0.9744
9767,AC,0.0171,0.027,0.9559
9767,CP,0.0111,0.0288,0.9601
9767,wspoissonTest,0.0127,0.001,0.9863
9767,wspoissonTest_midp,0.0177,0.0044,0.9779
9768,AC,0.0176,0.0387,0.9437
9768,CP,0.011,0.0399,0.9491
9768,wspoissonTest,0.0121,6e-4,0.9873
9768,wspoissonTest_midp,0.0181,0.0032,0.9787
9769,AC,6e-4,0.0103,0.9891
9769,CP,0,0.0106,0.9894
9769,wspoissonTest,2e-4,0,0.9998
9769,wspoissonTest_midp,7e-4,1e-4,0.9992
9770,AC,0.0155,0.0425,0.942
9770,CP,0.0091,0.044,0.9469
9770,wspoissonTest,0.0099,2e-4,0.9899
9770,wspoissonTest_midp,0.0163,0.0025,0.9812
9771,AC,0.0091,0.0293,0.9616
9771,CP,0.0044,0.0302,0.9654
9771,wspoissonTest,0.0049,1e-4,0.995
9771,wspoissonTest_midp,0.0101,5e-4,0.9894
9772,AC,0.0172,0.0445,0.9383
9772,CP,0.0111,0.0459,0.943
9772,wspoissonTest,0.0121,6e-4,0.9873
9772,wspoissonTest_midp,0.0182,0.0023,0.9795
9773,AC,0.0135,0.0344,0.9521
9773,CP,0.008,0.0352,0.9568
9773,wspoissonTest,0.0084,1e-4,0.9915
9773,wspoissonTest_midp,0.0145,0.001,0.9845
9774,AC,0.0184,0.0398,0.9418
9774,CP,0.0105,0.0409,0.9486
9774,wspoissonTest,0.0116,4e-4,0.988
9774,wspoissonTest_midp,0.0194,0.0025,0.9781
9775,AC,0.0174,0.0368,0.9458
9775,CP,0.0111,0.038,0.9509
9775,wspoissonTest,0.0115,3e-4,0.9882
9775,wspoissonTest_midp,0.0193,0.0015,0.9792
9776,AC,0.0179,0.0197,0.9624
9776,CP,0.0109,0.0219,0.9672
9776,wspoissonTest,0.012,4e-4,0.9876
9776,wspoissonTest_midp,0.0186,0.003,0.9784
9777,AC,0.0187,0.0265,0.9548
9777,CP,0.0112,0.0286,0.9602
9777,wspoissonTest,0.0122,1e-4,0.9877
9777,wspoissonTest_midp,0.0198,0.0015,0.9787
9778,AC,0.0162,0.0366,0.9472
9778,CP,0.0099,0.0386,0.9515
9778,wspoissonTest,0.0107,3e-4,0.989
9778,wspoissonTest_midp,0.018,7e-4,0.9813
9779,AC,7e-4,0.0078,0.9915
9779,CP,2e-4,0.008,0.9918
9779,wspoissonTest,2e-4,0,0.9998
9779,wspoissonTest_midp,7e-4,0,0.9993
9780,AC,0.0187,0.0374,0.9439
9780,CP,0.0116,0.0386,0.9498
9780,wspoissonTest,0.0124,0,0.9876
9780,wspoissonTest_midp,0.0201,6e-4,0.9793
9781,AC,0.0096,0.0237,0.9667
9781,CP,0.0057,0.0247,0.9696
9781,wspoissonTest,0.006,1e-4,0.9939
9781,wspoissonTest_midp,0.0104,1e-4,0.9895
9782,AC,0.017,0.0382,0.9448
9782,CP,0.0107,0.0388,0.9505
9782,wspoissonTest,0.0116,0,0.9884
9782,wspoissonTest_midp,0.019,7e-4,0.9803
9783,AC,0.0155,0.0326,0.9519
9783,CP,0.0088,0.0334,0.9578
9783,wspoissonTest,0.0099,1e-4,0.99
9783,wspoissonTest_midp,0.0162,3e-4,0.9835
9784,AC,0.0177,0.0371,0.9452
9784,CP,0.0105,0.038,0.9515
9784,wspoissonTest,0.0112,0,0.9888
9784,wspoissonTest_midp,0.0192,6e-4,0.9802
9785,AC,0.0163,0.0362,0.9475
9785,CP,0.0102,0.0369,0.9529
9785,wspoissonTest,0.011,2e-4,0.9888
9785,wspoissonTest_midp,0.0175,8e-4,0.9817
9786,AC,0.019,0.0174,0.9636
9786,CP,0.0102,0.0196,0.9702
9786,wspoissonTest,0.0118,0.0017,0.9865
9786,wspoissonTest_midp,0.0192,0.0061,0.9747
9787,AC,0.0191,0.026,0.9549
9787,CP,0.012,0.0278,0.9602
9787,wspoissonTest,0.013,0.0013,0.9857
9787,wspoissonTest_midp,0.0195,0.0046,0.9759
9788,AC,0.0173,0.0345,0.9482
9788,CP,0.0107,0.0356,0.9537
9788,wspoissonTest,0.0112,3e-4,0.9885
9788,wspoissonTest_midp,0.018,0.0032,0.9788
9789,AC,3e-4,0.0082,0.9915
9789,CP,1e-4,0.0082,0.9917
9789,wspoissonTest,1e-4,0,0.9999
9789,wspoissonTest_midp,3e-4,0,0.9997
9790,AC,0.0168,0.0392,0.944
9790,CP,0.0117,0.0401,0.9482
9790,wspoissonTest,0.0123,5e-4,0.9872
9790,wspoissonTest_midp,0.018,0.003,0.979
9791,AC,0.01,0.0265,0.9635
9791,CP,0.0069,0.0272,0.9659
9791,wspoissonTest,0.0073,0,0.9927
9791,wspoissonTest_midp,0.0111,6e-4,0.9883
9792,AC,0.0186,0.0365,0.9449
9792,CP,0.0116,0.0371,0.9513
9792,wspoissonTest,0.0126,9e-4,0.9865
9792,wspoissonTest_midp,0.02,0.0026,0.9774
9793,AC,0.017,0.034,0.949
9793,CP,0.0107,0.0347,0.9546
9793,wspoissonTest,0.0114,4e-4,0.9882
9793,wspoissonTest_midp,0.0183,0.003,0.9787
9794,AC,0.0169,0.0396,0.9435
9794,CP,0.0094,0.0415,0.9491
9794,wspoissonTest,0.0108,4e-4,0.9888
9794,wspoissonTest_midp,0.0183,0.003,0.9787
9795,AC,0.0181,0.0336,0.9483
9795,CP,0.0116,0.0346,0.9538
9795,wspoissonTest,0.0123,3e-4,0.98740000000000006
9795,wspoissonTest_midp,0.0193,0.0023,0.9784
9796,AC,0.018,0.0203,0.9617
9796,CP,0.0109,0.0224,0.9667
9796,wspoissonTest,0.0117,0,0.9883
9796,wspoissonTest_midp,0.0186,4e-4,0.981
9797,AC,0.0182,0.0301,0.9517
9797,CP,0.0113,0.0323,0.9564
9797,wspoissonTest,0.012,0,0.988
9797,wspoissonTest_midp,0.0203,1e-4,0.9796
9798,AC,0.0183,0.0342,0.9475
9798,CP,0.0122,0.0351,0.9527
9798,wspoissonTest,0.0133,0,0.9867
9798,wspoissonTest_midp,0.0197,0,0.9803
9799,AC,5e-4,0.0089,0.9906
9799,CP,4e-4,0.0091,0.9905
9799,wspoissonTest,4e-4,0,0.9996
9799,wspoissonTest_midp,6e-4,0,0.9994
9800,AC,0.0138,0.0398,0.9464
9800,CP,0.0086,0.0413,0.9501
9800,wspoissonTest,0.0095,0,0.9905
9800,wspoissonTest_midp,0.015,1e-4,0.9849
9801,AC,0.0083,0.0266,0.9651
9801,CP,0.005,0.0273,0.9677
9801,wspoissonTest,0.0053,0,0.9947
9801,wspoissonTest_midp,0.0093,1e-4,0.9906
9802,AC,0.0157,0.041,0.9433
9802,CP,0.0104,0.042,0.9476
9802,wspoissonTest,0.0114,0,0.9886
9802,wspoissonTest_midp,0.0167,0,0.9833
9803,AC,0.0156,0.037,0.9474
9803,CP,0.0094,0.0384,0.9522
9803,wspoissonTest,0.0106,0,0.9894
9803,wspoissonTest_midp,0.0159,0,0.9841
9804,AC,0.0147,0.0403,0.945
9804,CP,0.0092,0.0418,0.949
9804,wspoissonTest,0.0101,0,0.9899
9804,wspoissonTest_midp,0.0159,0,0.9841
9805,AC,0.0175,0.036,0.9465
9805,CP,0.0093,0.0372,0.9535
9805,wspoissonTest,0.0104,0,0.9896
9805,wspoissonTest_midp,0.0187,0,0.9813
9806,AC,0.0183,0.0201,0.9616
9806,CP,0.0104,0.0222,0.9674
9806,wspoissonTest,0.0117,7e-4,0.9876
9806,wspoissonTest_midp,0.0189,0.0032,0.9779
9807,AC,0.0178,0.0274,0.9548
9807,CP,0.0115,0.0288,0.9597
9807,wspoissonTest,0.0127,0,0.9873
9807,wspoissonTest_midp,0.0185,0.0013,0.9802
9808,AC,0.0186,0.0348,0.9466
9808,CP,0.0117,0.0357,0.9526
9808,wspoissonTest,0.0125,1e-4,0.98740000000000006
9808,wspoissonTest_midp,0.0198,8e-4,0.9794
9809,AC,5e-4,0.01,0.9895
9809,CP,2e-4,0.0104,0.9894
9809,wspoissonTest,3e-4,0,0.9997
9809,wspoissonTest_midp,6e-4,0,0.9994
9810,AC,0.0151,0.0388,0.9461
9810,CP,0.01,0.0401,0.9499
9810,wspoissonTest,0.0105,0,0.9895
9810,wspoissonTest_midp,0.0158,3e-4,0.9839
9811,AC,0.0098,0.0282,0.962
9811,CP,0.0049,0.0289,0.9662
9811,wspoissonTest,0.0055,0,0.9945
9811,wspoissonTest_midp,0.0106,0,0.9894
9812,AC,0.0165,0.0405,0.943
9812,CP,0.0094,0.0413,0.9493
9812,wspoissonTest,0.0103,1e-4,0.9896
9812,wspoissonTest_midp,0.0171,3e-4,0.9826
9813,AC,0.0132,0.0333,0.9535
9813,CP,0.0077,0.0347,0.9576
9813,wspoissonTest,0.0088,0,0.9912
9813,wspoissonTest_midp,0.014,2e-4,0.9858
9814,AC,0.0165,0.0394,0.9441
9814,CP,0.0108,0.0413,0.9479
9814,wspoissonTest,0.0115,0,0.9885
9814,wspoissonTest_midp,0.0177,4e-4,0.9819
9815,AC,0.0152,0.037,0.9478
9815,CP,0.0095,0.0382,0.9523
9815,wspoissonTest,0.01,0,0.99
9815,wspoissonTest_midp,0.0157,6e-4,0.9837
9816,AC,0.0181,0.0151,0.9668
9816,CP,0.0112,0.0185,0.9703
9816,wspoissonTest,0.0122,3e-4,0.9875
9816,wspoissonTest_midp,0.019,0.0015,0.9795
9817,AC,0.0193,0.0254,0.9553
9817,CP,0.0119,0.027,0.9611
9817,wspoissonTest,0.0133,2e-4,0.9865
9817,wspoissonTest_midp,0.0208,9e-4,0.9783
9818,AC,0.0187,0.0303,0.951
9818,CP,0.0117,0.0315,0.9568
9818,wspoissonTest,0.0138,0,0.9862
9818,wspoissonTest_midp,0.0198,3e-4,0.9799
9819,AC,7e-4,0.0089,0.9904
9819,CP,2e-4,0.0091,0.9907
9819,wspoissonTest,2e-4,0,0.9998
9819,wspoissonTest_midp,9e-4,0,0.9991
9820,AC,0.0184,0.0344,0.9472
9820,CP,0.0111,0.0352,0.9537
9820,wspoissonTest,0.0123,0,0.9877
9820,wspoissonTest_midp,0.0194,2e-4,0.9804
9821,AC,0.0091,0.022,0.9689
9821,CP,0.0062,0.0223,0.9715
9821,wspoissonTest,0.0069,0,0.9931
9821,wspoissonTest_midp,0.0099,1e-4,0.99
9822,AC,0.0182,0.0377,0.9441
9822,CP,0.0131,0.0385,0.9484
9822,wspoissonTest,0.014,0,0.986
9822,wspoissonTest_midp,0.02,0,0.98
9823,AC,0.0153,0.0321,0.9526
9823,CP,0.0097,0.0331,0.9572
9823,wspoissonTest,0.0106,0,0.9894
9823,wspoissonTest_midp,0.0167,2e-4,0.9831
9824,AC,0.0162,0.0359,0.9479
9824,CP,0.0099,0.0375,0.9526
9824,wspoissonTest,0.011,0,0.989
9824,wspoissonTest_midp,0.0175,5e-4,0.982
9825,AC,0.0162,0.0334,0.9504
9825,CP,0.0095,0.034,0.9565
9825,wspoissonTest,0.0103,0,0.9897
9825,wspoissonTest_midp,0.0178,4e-4,0.9818
9826,AC,0.0169,0.0198,0.9633
9826,CP,0.0088,0.0225,0.9687
9826,wspoissonTest,0.01,0,0.99
9826,wspoissonTest_midp,0.0175,0.0011,0.9814
9827,AC,0.0182,0.0322,0.9496
9827,CP,0.0111,0.034,0.9549
9827,wspoissonTest,0.0119,0,0.9881
9827,wspoissonTest_midp,0.0193,2e-4,0.9805
9828,AC,0.0136,0.0417,0.9447
9828,CP,0.0086,0.0427,0.9487
9828,wspoissonTest,0.0089,0,0.9911
9828,wspoissonTest_midp,0.0149,0,0.9851
9829,AC,6e-4,0.0107,0.9887
9829,CP,1e-4,0.011,0.9889
9829,wspoissonTest,1e-4,0,0.9999
9829,wspoissonTest_midp,6e-4,0,0.9994
9830,AC,0.0145,0.045,0.9405
9830,CP,0.0084,0.046,0.9456
9830,wspoissonTest,0.0095,0,0.9905
9830,wspoissonTest_midp,0.0158,1e-4,0.9841
9831,AC,0.0109,0.0305,0.9586
9831,CP,0.0056,0.0313,0.9631
9831,wspoissonTest,0.0062,0,0.9938
9831,wspoissonTest_midp,0.012,0,0.988
9832,AC,0.0139,0.0462,0.9399
9832,CP,0.0074,0.0476,0.945
9832,wspoissonTest,0.0089,0,0.9911
9832,wspoissonTest_midp,0.0146,1e-4,0.9853
9833,AC,0.0125,0.0393,0.9482
9833,CP,0.0073,0.0407,0.952
9833,wspoissonTest,0.0081,0,0.9919
9833,wspoissonTest_midp,0.0134,0,0.9866
9834,AC,0.0149,0.0465,0.9386
9834,CP,0.0095,0.0479,0.9426
9834,wspoissonTest,0.0101,0,0.9899
9834,wspoissonTest_midp,0.0161,1e-4,0.9838
9835,AC,0.0151,0.0366,0.9483
9835,CP,0.0087,0.0373,0.954
9835,wspoissonTest,0.0093,0,0.9907
9835,wspoissonTest_midp,0.0164,0,0.9836
9836,AC,0.018,0.0242,0.9578
9836,CP,0.0117,0.0268,0.9615
9836,wspoissonTest,0.0125,0,0.9875
9836,wspoissonTest_midp,0.0185,0.0013,0.9802
9837,AC,0.0173,0.0348,0.9479
9837,CP,0.0098,0.0365,0.9537
9837,wspoissonTest,0.0115,0,0.9885
9837,wspoissonTest_midp,0.0185,4e-4,0.9811
9838,AC,0.0194,0.038,0.9426
9838,CP,0.0117,0.0392,0.9491
9838,wspoissonTest,0.0136,0,0.9864
9838,wspoissonTest_midp,0.0202,2e-4,0.9796
9839,AC,2e-4,0.0087,0.9911
9839,CP,2e-4,0.0089,0.9909
9839,wspoissonTest,2e-4,0,0.9998
9839,wspoissonTest_midp,2e-4,0,0.9998
9840,AC,0.0161,0.0453,0.9386
9840,CP,0.0102,0.046,0.9438
9840,wspoissonTest,0.0111,0,0.9889
9840,wspoissonTest_midp,0.017,0,0.983
9841,AC,0.0101,0.0283,0.9616
9841,CP,0.0051,0.0294,0.9655
9841,wspoissonTest,0.0059,0,0.9941
9841,wspoissonTest_midp,0.0109,0,0.9891
9842,AC,0.0138,0.0436,0.9426
9842,CP,0.0084,0.0445,0.9471
9842,wspoissonTest,0.0093,0,0.9907
