design,method,conf_int_1,conf_int_2,width,lower_error_freq,upper_error_freq,coverage
22473,AC,7.806408834735835e-4,0.016425640826581354,0.01564499994310777,0.0109,0.1366,0.8525
22473,CP,0.0010051421051775775,0.015488772988325752,0.014483630883148175,0.0071,0.15,0.8429
22473,wspoissonTest,0.0010116252405755835,0.04720308184028515,0.046191456599709566,0.0072,0,0.9928
22473,wspoissonTest_midp,0.001206360132381007,0.03999794980714644,0.03879158967476543,0.0145,0,0.9855
22474,AC,0.0010646242378593914,0.0150279740134491,0.01396334977558971,0.0087,0.1341,0.8572
22474,CP,0.001153671366940031,0.01426933929503263,0.013115667928092599,0.0055,0.1471,0.8474
22474,wspoissonTest,0.0011595039627885874,0.046831230078699417,0.04567172611591083,0.006,0,0.994
22474,wspoissonTest_midp,0.0013398689041547592,0.03970264396927795,0.03836277506512319,0.0102,0,0.9898
22475,AC,9.579736325175784e-4,0.015505439339836098,0.014547465707318519,0.0093,0.1587,0.832
22475,CP,0.0010922555423298916,0.014691174648253761,0.01359891910592387,0.0065,0.172,0.8215
22475,wspoissonTest,0.001098561903036919,0.04705353265727203,0.04595497075423512,0.0067,0,0.9933
22475,wspoissonTest_midp,0.0012842109086317406,0.03988182192792846,0.03859761101929672,0.0119,0,0.9881
22476,AC,0.0010173128655638249,0.015534042178575205,0.01451672931301138,0.0095,0.1473,0.8432
22476,CP,0.0011338628601639785,0.014731555511733446,0.013597692651569468,0.006,0.1588,0.8352
22476,wspoissonTest,0.0011401779917114068,0.04705007966656492,0.045909901674853516,0.0067,0,0.9933
22476,wspoissonTest_midp,0.001327972412919259,0.03989651843531239,0.038568546022393124,0.013,0,0.987
22477,AC,9.469319309608762e-4,0.015743769597139422,0.014796837666178547,0.0097,0.1607,0.8296
22477,CP,0.0010950601841079653,0.014908174053060972,0.013813113868953007,0.0063,0.1713,0.8224
22477,wspoissonTest,0.0011014187036441645,0.047121603434174326,0.04602018473053016,0.0066,0,0.9934
22477,wspoissonTest_midp,0.0012884221803603627,0.0399496984865318,0.03866127630617144,0.0121,0,0.9879
22478,AC,9.593712872083773e-4,0.015434493131868425,0.014475121844660047,0.0084,0.1572,0.8344
22478,CP,0.0010903857567129912,0.014624121521740445,0.013533735765027453,0.0056,0.1693,0.8251
22478,wspoissonTest,0.0010965516285982133,0.046998651304216356,0.045902099675618147,0.0058,0,0.9942
22478,wspoissonTest_midp,0.0012815880849150313,0.03983019540228404,0.038548607317369005,0.0107,0,0.9893
22479,AC,9.488732547180352e-4,0.015797370152517514,0.014848496897799478,0.0088,0.1558,0.8354
22479,CP,0.0010937619081240015,0.01496112023984139,0.013867358331717388,0.0051,0.1691,0.8258
22479,wspoissonTest,0.0011001819914287986,0.04714729690121193,0.04604711490978313,0.0056,0,0.9944
22479,wspoissonTest_midp,0.0012891711830042864,0.03997501131016689,0.038685840127162606,0.0112,0,0.9888
22480,AC,9.834083608817874e-4,0.015684606208696543,0.014701197847814755,0.0107,0.1549,0.8344
22480,CP,0.0011169392582634228,0.014862667014237795,0.013745727755974373,0.0063,0.1677,0.826
22480,wspoissonTest,0.0011233821795191196,0.04711173741535979,0.04598835523584067,0.0069,0,0.9931
22480,wspoissonTest_midp,0.0013123056151737571,0.03994475024293349,0.038632444627759735,0.0152,0,0.9848
22481,AC,0.027617835393521663,0.08776617439672604,0.06014833900320437,0.0169,0.0235,0.9596
22481,CP,0.025728245365561016,0.08720288550903027,0.06147464014346925,0.0089,0.026,0.9651
22481,wspoissonTest,0.025992649278502818,0.10301709989030643,0.0770244506118036,0.0095,0,0.9905
22481,wspoissonTest_midp,0.027696093679595826,0.09623077930745139,0.06853468562785556,0.0175,5e-4,0.982
22482,AC,0.029922811071651043,0.08161054592128669,0.05168773484963565,0.0185,0.0327,0.9488
22482,CP,0.02827838033510504,0.08125811288616987,0.05297973255106483,0.011,0.0348,0.9542
22482,wspoissonTest,0.028496032675722947,0.09942276118393058,0.07092672850820764,0.0115,0,0.9885
22482,wspoissonTest_midp,0.0299547682480419,0.09286922641377207,0.06291445816573017,0.0193,3e-4,0.9804
22483,AC,0.03126139314246569,0.07881191397814075,0.04755052083567506,0.0176,0.0408,0.9416
22483,CP,0.029760553079859534,0.07854662142885178,0.04878606834899225,0.0098,0.042,0.9482
22483,wspoissonTest,0.02995533846576617,0.09787491773105772,0.06791957926529155,0.011,0,0.989
22483,wspoissonTest_midp,0.03126155468350113,0.09148055566817868,0.06021900098467755,0.0182,1e-4,0.9817
22484,AC,0.032802516379186554,0.07523289225950046,0.04243037588031391,4e-4,0.0106,0.989
22484,CP,0.031495679294069295,0.07505021063857821,0.04355453134450891,1e-4,0.0107,0.9892
22484,wspoissonTest,0.03165550110566765,0.09564212119935546,0.06398662009368782,1e-4,0,0.9999
22484,wspoissonTest_midp,0.032780515189635775,0.08942611813312544,0.056645602943489665,5e-4,0,0.9995
22485,AC,0.03183235387270423,0.07765206872919796,0.04581971485649372,0.0158,0.0458,0.9384
22485,CP,0.030395893565906783,0.07741858217129637,0.047022688605389586,0.0084,0.0472,0.9444
22485,wspoissonTest,0.03058102029712217,0.09723652203365647,0.0666555017365343,0.0102,0,0.9898
22485,wspoissonTest_midp,0.031815089672088744,0.09091714501069763,0.059102055338608885,0.0165,0,0.9835
22486,AC,0.03229811742765299,0.07657479416271859,0.04427667673506559,0.0085,0.0278,0.9637
22486,CP,0.030919731217142397,0.0763652923678247,0.0454455611506823,0.0044,0.0291,0.9665
22486,wspoissonTest,0.031093115516329803,0.09653123983803881,0.065438124321709007,0.0051,0,0.9949
22486,wspoissonTest_midp,0.03228105955685188,0.09025234232052651,0.057971282763674636,0.0086,0,0.9914
22487,AC,0.03181807563304186,0.07757227241803524,0.04575419678499338,0.0168,0.0482,0.935
22487,CP,0.03038363678193671,0.07733969640171592,0.04695605961977922,0.011,0.0495,0.9395
22487,wspoissonTest,0.030568405501821685,0.09717864145178277,0.06661023594996109,0.0119,0,0.9881
22487,wspoissonTest_midp,0.03179959131729099,0.09086161523655403,0.059062023919263046,0.0175,0,0.9825
22488,AC,0.03215615582792794,0.07691398496544413,0.0447578291375162,0.0129,0.0416,0.9455
22488,CP,0.03075952095524444,0.07669753433283372,0.04593801337758928,0.0076,0.0426,0.9498
22488,wspoissonTest,0.03093720256161295,0.09677388740057659,0.06583668483896364,0.0091,0,0.9909
22488,wspoissonTest_midp,0.03213681347460477,0.09048579547522231,0.058348982000617534,0.0135,0,0.9865
22489,AC,0.03181368790611022,0.07761232637144605,0.04579863846533582,0.0152,0.048,0.9368
22489,CP,0.030377807059834085,0.07737907801771378,0.0470012709578797,0.0076,0.0492,0.9432
22489,wspoissonTest,0.030562916018117656,0.09720760708840874,0.06664469107029108,0.0085,0,0.9915
22489,wspoissonTest_midp,0.03179524809274319,0.0908901506420284,0.05909490254928522,0.0156,0,0.9844
22490,AC,0.03205413366737436,0.076867663089183,0.044813529421808634,0.014,0.0443,0.9417
22490,CP,0.030655131001355432,0.07664873257130303,0.045993601569947605,0.0084,0.0453,0.9463
22490,wspoissonTest,0.03083311694971171,0.09671127635641763,0.06587815940670592,0.0094,0,0.9906
22490,wspoissonTest_midp,0.032034333987747104,0.09041939992081276,0.05838506593306565,0.0149,0,0.9851
22491,AC,-4.662857024172958e-6,0.02028059400653351,0.020285256863557682,0.0114,0.2096,0.779
22491,CP,6.830068443987418e-4,0.018784092510578193,0.01810108566617945,0.0082,0.2096,0.7822
22491,wspoissonTest,6.902267074870676e-4,0.04245717140807548,0.04176694470058841,0.0085,0,0.9915
22491,wspoissonTest_midp,9.024749213993754e-4,0.03605163617805206,0.03514916125665268,0.0168,0,0.9832
22492,AC,0.0013824325841517902,0.013697141872768466,0.012314709288616676,0.0018,0.0755,0.9227
22492,CP,0.0013479099099402323,0.013110523428320782,0.011762613518380548,8e-4,0.082,0.9172
22492,wspoissonTest,0.0013528963709558354,0.04077557118910505,0.03942267481814921,8e-4,0,0.9992
22492,wspoissonTest_midp,0.001520797686213893,0.03478777089327099,0.0332669732070571,0.0015,0,0.9985
22493,AC,0.00051261913287631365,0.017593064794477187,0.017080445661600874,0.0121,0.0947,0.8932
22493,CP,8.829376734826521e-4,0.016472918250823216,0.015589980577340566,0.0085,0.115,0.8765
22493,wspoissonTest,8.894808126232775e-4,0.041757171582794246,0.040867690770170974,0.0089,0,0.9911
22493,wspoissonTest_midp,0.0010989127325505776,0.035507442575583775,0.0344085298430332,0.0159,0,0.9841
22494,AC,0.0012076776152077778,0.014307435340751837,0.013099757725544059,0.0092,0.1122,0.8786
22494,CP,0.001238360653423134,0.013633542518758746,0.012395181865335612,0.0047,0.1229,0.8724
22494,wspoissonTest,0.0012438119290737112,0.040983736091692646,0.039739924162618935,0.0048,0,0.9952
22494,wspoissonTest_midp,0.001422828990541342,0.034916499775230626,0.03349367078468929,0.0097,0,0.9903
22495,AC,8.430759804928802e-4,0.015900483339428773,0.015057407358935892,0.0104,0.1232,0.8664
22495,CP,0.0010299309420353853,0.015015677931944325,0.01398574698990894,0.0066,0.1371,0.8563
22495,wspoissonTest,0.0010361121893032001,0.04141726951390739,0.04038115732460419,0.0067,0,0.9933
22495,wspoissonTest_midp,0.001233910104943987,0.035248332713498365,0.03401442260855438,0.0141,0,0.9859
22496,AC,0.0011431008540489537,0.014833620581197068,0.013690519727148114,0.0081,0.1229,0.869
22496,CP,0.0012064920121168127,0.014107752948232516,0.012901260936115704,0.0047,0.1333,0.862
22496,wspoissonTest,0.0012122882814593636,0.04117917420770064,0.03996688592624128,0.005,0,0.995
22496,wspoissonTest_midp,0.0013986176258983646,0.03508486804460019,0.03368625041870183,0.0094,0,0.9906
22497,AC,0.001022828665745857,0.01537694502450969,0.014354116358763833,0.0104,0.1373,0.8523
22497,CP,0.001136182513020405,0.014585211684153254,0.013449029171132849,0.0065,0.1485,0.845
22497,wspoissonTest,0.001142348325054377,0.0413889415669571,0.04024659324190272,0.0071,0,0.9929
22497,wspoissonTest_midp,0.0013338360389551704,0.035258974756725805,0.033925138717770635,0.0122,0,0.9878
22498,AC,0.0010938342931637328,0.014964323744327004,0.013870489451163271,0.009,0.1438,0.8472
22498,CP,0.0011763195461961344,0.014217644011176565,0.013041324464980429,0.0064,0.1559,0.8377
22498,wspoissonTest,0.0011822763154803269,0.04125102530799145,0.04006874899251112,0.0066,0,0.9934
22498,wspoissonTest_midp,0.001369457887568568,0.035135858432237536,0.033766400544668965,0.0119,0,0.9881
22499,AC,0.0010263548231897173,0.015258379723311176,0.01423202490012146,0.0104,0.141,0.8486
22499,CP,0.001137445224061352,0.014474699556926849,0.013337254332865497,0.0074,0.1529,0.8397
22499,wspoissonTest,0.0011435949327117882,0.04135645839510237,0.040212863462390586,0.0076,0,0.9924
22499,wspoissonTest_midp,0.001333082701004502,0.035224315647362746,0.03389123294635824,0.0141,0,0.9859
22500,AC,0.0010673422902090512,0.014986820628177631,0.013919478337968581,0.01,0.1482,0.8418
22500,CP,0.0011573444543444712,0.014232310073243677,0.013074965618899205,0.0059,0.1605,0.8336
22500,wspoissonTest,0.001163364477148464,0.04126111088675453,0.04009774640960607,0.0062,0,0.9938
22500,wspoissonTest_midp,0.0013511990082754805,0.03513683217112263,0.033785633162847155,0.0123,0,0.9877
22501,AC,0.001042639247136963,0.015213965877745398,0.014171326630608437,0.0104,0.1389,0.8507
22501,CP,0.001146559578531604,0.01443851895986842,0.013291959381336815,0.0071,0.1536,0.8393
22501,wspoissonTest,0.0011526842544243726,0.04134847706332599,0.04019579280890162,0.0075,0,0.9925
22501,wspoissonTest_midp,0.0013423229458821677,0.0352202892357875,0.03387796628990533,0.0137,0,0.9863
22502,AC,0.001065987320067753,0.015056734422651893,0.01399074710258414,0.0107,0.1435,0.8458
22502,CP,0.001159400144754747,0.014297313050231056,0.01313791290547631,0.0066,0.1559,0.8375
22502,wspoissonTest,0.0011654516102457678,0.04129489983706819,0.04012944822682242,0.0068,0,0.9932
22502,wspoissonTest_midp,0.001353195924861084,0.035171628682981314,0.03381843275812023,0.0139,0,0.9861
22503,AC,0.02804373226847902,0.0856330819986901,0.057589349730211084,0.0175,0.0212,0.9613
22503,CP,0.02622634445939871,0.0851243068950148,0.05889796243561609,0.01,0.0239,0.9661
22503,wspoissonTest,0.02647416715319666,0.0977005072302331,0.07122634007703645,0.0111,5e-4,0.9884
22503,wspoissonTest_midp,0.028113987428819997,0.09183528742498634,0.06372129999616635,0.0179,0.0023,0.9798
22504,AC,0.030372435476526623,0.07965426145715283,0.049281825980626214,0.0139,0.0291,0.957
22504,CP,0.028810586938787682,0.07934327802359428,0.0505326910848066,0.0084,0.0313,0.9603
22504,wspoissonTest,0.02901228916440108,0.09404574969592193,0.06503346053152084,0.0094,0,0.9906
22504,wspoissonTest_midp,0.030434326201389347,0.08835061657367549,0.05791629037228615,0.0147,9e-4,0.9844
22505,AC,0.031739171123974674,0.0768639318023948,0.04512476067842013,0.0174,0.0393,0.9433
22505,CP,0.030328245417399872,0.07663442939992046,0.04630618398252059,0.0115,0.041,0.9475
22505,wspoissonTest,0.03050719136677848,0.09241801771073384,0.06191082634395536,0.0128,0,0.9872
22505,wspoissonTest_midp,0.031787796211482686,0.08685478124522204,0.055066985033739364,0.0186,4e-4,0.981
22506,AC,0.033184688814523446,0.07420050181820173,0.04101581300367828,1e-4,0.0094,0.9905
22506,CP,0.03193444189067106,0.07403660163547131,0.04210215974480024,0,0.0098,0.9902
22506,wspoissonTest,0.03208594075384766,0.09075742020008339,0.05867147944623572,0,0,1
22506,wspoissonTest_midp,0.033233906156365636,0.08530887978357202,0.052074973627206374,2e-4,0,0.9998
22507,AC,0.03238513645510727,0.07583003289563281,0.04344489644052554,0.0151,0.0469,0.938
22507,CP,0.03103895297471648,0.07563079791710814,0.044591844942391656,0.0083,0.0485,0.9432
22507,wspoissonTest,0.031208712653518295,0.09185460118606309,0.060645888532544795,0.0094,0,0.9906
22507,wspoissonTest_midp,0.03242535298943635,0.08635431622455746,0.0539289632351211,0.0161,2e-4,0.9837
22508,AC,0.032785767427555276,0.0748015521328769,0.042015784705321614,0.009,0.0324,0.9586
22508,CP,0.03149495575230782,0.07462287930193023,0.043127923549622416,0.0049,0.0334,0.9617
22508,wspoissonTest,0.03165449049761987,0.09115648470046517,0.0595019942028453,0.0053,0,0.9947
22508,wspoissonTest_midp,0.03282925773754687,0.0856870942523372,0.05285783651479033,0.0094,0,0.9906
22509,AC,0.03249235919660293,0.0760629759743351,0.04357061677773218,0.0163,0.0452,0.9385
22509,CP,0.0311419283593456,0.07586436405598666,0.04472243569664107,0.0095,0.0461,0.9444
22509,wspoissonTest,0.031312853896215326,0.09206410656563487,0.06075125266941954,0.0103,0,0.9897
22509,wspoissonTest_midp,0.032533810056996904,0.0865620973511976,0.0540282872942007,0.0172,1e-4,0.9827
22510,AC,0.03275067449442344,0.07545630207578696,0.04270562758136352,0.0132,0.0366,0.9502
22510,CP,0.03143405541651755,0.07526984885914682,0.04383579344262928,0.0078,0.0377,0.9545
22510,wspoissonTest,0.031598715789782655,0.09165620910755086,0.060057493317768204,0.0081,0,0.9919
22510,wspoissonTest_midp,0.032794215309812205,0.08617300009120892,0.05337878478139672,0.0141,1e-4,0.9858
22511,AC,0.03239740177440714,0.07593058609081703,0.043533184316409894,0.0171,0.043,0.9399
22511,CP,0.031047771469715296,0.07573099740455133,0.044683225934836035,0.011,0.0439,0.9451
22511,wspoissonTest,0.0312182777670689,0.09193763816019626,0.06071936039312736,0.0117,1e-4,0.9882
22511,wspoissonTest_midp,0.032437390974738474,0.08643604382093907,0.053998652846200604,0.0178,4e-4,0.9818
22512,AC,0.0326020731936626,0.07531519230916355,0.04271311911550095,0.0128,0.0432,0.944
22512,CP,0.03128410996131216,0.07512716451088709,0.043843054549574934,0.0077,0.0444,0.9479
22512,wspoissonTest,0.03144915470286587,0.09152306898621566,0.060073914283349794,0.0085,0,0.9915
22512,wspoissonTest_midp,0.03264222166528748,0.08604191416601499,0.05339969250072752,0.014,0,0.986
22513,AC,-4.218137505852016e-5,0.020195435022955576,0.020237616398014097,0.0112,0.2132,0.7756
22513,CP,6.610360271880948e-4,0.018700107077316393,0.018039071050128298,0.0087,0.2132,0.7781
22513,wspoissonTest,6.681163398437574e-4,0.07509867550502652,0.07443055916518276,0.0091,0,0.9909
22513,wspoissonTest_midp,8.542022977196799e-4,0.06270461935344422,0.06185041705572454,0.0149,0,0.9851
22514,AC,0.0013396685455757098,0.013966307429243782,0.012626638883668072,0.0027,0.0751,0.9222
22514,CP,0.0013200664124626762,0.013351635663741349,0.012031569251278674,7e-4,0.0814,0.9179
22514,wspoissonTest,0.0013251662386156242,0.07411199373187871,0.07278682749326308,7e-4,0,0.9993
22514,wspoissonTest_midp,0.0014588852719781761,0.062079309754244826,0.06062042448226665,0.0014,0,0.9986
22515,AC,5.03990684447061e-4,0.017690500349334486,0.017186509664887425,0.0118,0.0992,0.889
22515,CP,8.79539586311564e-4,0.016565463840564055,0.01568592425425249,0.0085,0.1152,0.8763
22515,wspoissonTest,8.861774631341677e-4,0.0747105889004161,0.07382441143728193,0.0088,0,0.9912
22515,wspoissonTest_midp,0.0010671897417784048,0.06245904131843369,0.06139185157665528,0.0136,0,0.9864
22516,AC,0.0011674851154243621,0.014683867931140116,0.013516382815715754,0.0076,0.1196,0.8728
22516,CP,0.0012142144945130012,0.01397595299837097,0.01276173850385797,0.0039,0.1297,0.8664
22516,wspoissonTest,0.0012198379881703338,0.07426173867903738,0.07304190069086705,0.0041,0,0.9959
22516,wspoissonTest_midp,0.0013713084566609728,0.062165309250229436,0.06079400079356846,0.0064,0,0.9936
22517,AC,8.443960465452181e-4,0.016282318543397335,0.015437922496852116,0.011,0.1227,0.8663
22517,CP,0.0010423844939962952,0.015373621122936491,0.014331236628940196,0.0074,0.1381,0.8545
22517,wspoissonTest,0.0010488178529617013,0.0745737988320897,0.073524980979128,0.0081,0,0.9919
22517,wspoissonTest_midp,0.0012211143938477506,0.06239064872979816,0.06116953433595041,0.0131,0,0.9869
22518,AC,0.0011169085312688375,0.01496031945837943,0.013843410927110592,0.0103,0.1233,0.8664
22518,CP,0.0011884735750229418,0.014218807927319846,0.013030334352296905,0.005,0.1324,0.8626
22518,wspoissonTest,0.0011942850456255988,0.07432423823204806,0.07312995318642246,0.0055,0,0.9945
22518,wspoissonTest_midp,0.001350094357867092,0.062209691703488806,0.06085959734562171,0.0095,0,0.9905
22519,AC,9.88390228590301e-4,0.015367395715166737,0.014379005486576437,0.012,0.1476,0.8404
22519,CP,0.0011129758701782773,0.014569443888325925,0.013456468018147648,0.0075,0.1589,0.8336
22519,wspoissonTest,0.0011190811763253817,0.07445110485708296,0.07333202368075759,0.0075,0,0.9925
22519,wspoissonTest_midp,0.0012800744239214604,0.062284788590866565,0.061004714166945105,0.0115,0,0.9885
22520,AC,0.001082697620883239,0.015141476065332107,0.014058778444448868,0.0109,0.1381,0.851
22520,CP,0.001169888662190802,0.014379492691538794,0.01320960402934799,0.0065,0.1518,0.8417
22520,wspoissonTest,0.0011759361716101619,0.07438889385154185,0.07321295767993168,0.0069,0,0.9931
22520,wspoissonTest_midp,0.00133568500053456,0.06225250862738289,0.06091682362684833,0.0101,0,0.9899
22521,AC,9.796740588950044e-4,0.015530390663454583,0.014550716604559578,0.0096,0.1487,0.8417
22521,CP,0.0011090329491711302,0.014720625951057569,0.013611593001886439,0.0072,0.1586,0.8342
